Date,Open,High,Low,Close,Volume,symbol,Quote_Volume,Number_Of_Trades,funding_Rate,fear_greed_index,hash_rate,tx_count,miners_revenue,time_frame,pct_change,log_return,close_norm
2023-01-11,-0.8706998777221524,-0.8520698929635215,-0.8626064346266032,-0.8497764908360773,2.3279667351250555,XRP,1483007715.09728,1196964,0.146156660507699,26.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,6.273167949814651,0.0608426493390802,0.0108844383629804
2023-01-12,-0.8480610192691761,-0.8489731920845036,-0.8524243122849903,-0.8478135780203241,1.2498430535840326,XRP,1028813917.13907,908833,0.146156660507699,30.0,-2.819053144322925,-1.9043276088473449,-2.8140274216585763,1d,0.5097933995170445,0.0050849835247754,0.0114753078741136
2023-01-13,-0.8460969173942603,-0.844178300400863,-0.8413847480619783,-0.8364493459291212,0.6209614749818217,XRP,758873933.8694,673901,0.146156660507699,31.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,2.9364655632674985,0.0289417727264025,0.0148961313596218
2023-01-14,-0.8347258012763271,-0.8215024584803122,-0.8332390501886878,-0.8265314706495258,1.6455253220537551,XRP,1280437840.55757,1080253,0.146156660507699,46.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,2.4896265560165887,0.0245914031373221,0.0178815773106107
2023-01-15,-0.824801918118858,-0.833889261996384,-0.828844660546518,-0.8375857691382413,0.1771418935790637,XRP,574754462.92013,535145,0.146156660507699,52.0,-2.626225397470756,-2.8086321196195665,-2.313622019569828,1d,-2.7074898785425017,-0.0274481769280139,0.014554049011071
2023-01-16,-0.8358629128881203,-0.8246990529360727,-0.8329175094831632,-0.8366559683307795,0.9516016472095286,XRP,940364863.66444,858625,0.146156660507699,45.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,0.2340702210663181,0.0023379670345673,0.0148339345689762
2023-01-17,-0.8349325488421077,-0.8321910711917612,-0.8299164628982667,-0.8352096115191717,0.3303236706679531,XRP,647799307.47744,641654,0.146156660507699,51.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,0.3632589517384321,0.003626007598873,0.0152693121034954
2023-01-18,-0.8334853158816433,-0.8344886234568392,-0.8454575969986234,-0.8443009971921341,1.146220524623349,XRP,1013878815.1471,997560,0.146156660507699,52.0,-2.773939557314129,-2.129858838370545,-2.616209718450066,1d,-2.2750775594622463,-0.0230135679595514,0.0125326533150889
2023-01-19,-0.8426855825588804,-0.8341889427266115,-0.8319528873665893,-0.8291142506702538,0.561417981364539,XRP,753943199.20804,734976,0.146156660507699,45.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,3.888888888888897,0.0381517659643763,0.0171041174275407
2023-01-20,-0.8273862626911155,-0.8168074603734141,-0.8215564045546266,-0.8086586329060885,0.3909219264363912,XRP,694184873.73159,660180,-0.2351576253977359,51.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,5.042016806722693,0.0491902441907717,0.0232615997014553
2023-01-21,-0.8069182536788356,-0.8144100145315938,-0.8138394276220356,-0.8182665745831964,0.4181743854151417,XRP,726118925.23402,740025,-0.0435976072613434,53.0,-2.803552325361289,-2.302315570829923,-2.4821169791836923,1d,-2.254545454545453,-0.0228034890175768,0.0203694489364348
2023-01-22,-0.8165320154876338,-0.8186055447547793,-0.8111599217426639,-0.82136591060807,0.001742303920681,XRP,516941268.11353,522429,0.146156660507699,53.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,-0.7440476190476164,-0.0074682946075257,0.0194364970767508
2023-01-23,-0.8195298551914525,-0.7977277872155939,-0.8070870728060187,-0.7973977120157146,1.5122564414872928,XRP,1297695841.26085,1177978,0.146156660507699,50.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,5.797101449275366,0.0563529365511317,0.0266513247916407
2023-01-24,-0.7957538851266829,-0.7996257651737017,-0.8051578285728709,-0.8138241929475444,0.4916161247255848,XRP,781139081.04026,751616,0.146156660507699,52.0,-2.936809781573512,-2.2299927228309557,-2.6425526096790306,1d,-3.755314123760045,-0.0382764260198474,0.0217066799353153
2023-01-25,-0.8120869428233507,-0.8065184219689352,-0.8099809391557402,-0.8041129400696072,0.245322725352648,XRP,640637197.48152,655659,0.146156660507699,51.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,2.3067484662576687,0.0228054522058338,0.0246299290956586
2023-01-26,-0.8023698072316622,-0.8130115044571986,-0.8009777994010508,-0.8122745249351075,-0.0105184972781796,XRP,520308105.80279,538217,0.146156660507699,54.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,-1.894938834252824,-0.0191312288439495,0.0221731558651573
2023-01-27,-0.8105363360799961,-0.8175067154106117,-0.8083732356281171,-0.8083486993036011,-0.1261845938679868,XRP,458492782.99567,481629,0.146156660507699,55.0,-2.5666501809840034,-2.085502712024407,-2.169705038336884,1d,0.929095354523235,0.0092480581245513,0.0233548948874238
2023-01-28,-0.8067115061130549,-0.8140104402246237,-0.800870619165876,-0.8138241929475444,-0.3575794695087474,XRP,349032369.52971,356005,0.146156660507699,52.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,-1.2839147286821784,-0.0129222814864356,0.0217066799353153
2023-01-29,-0.8119835690404604,-0.8135109723409112,-0.7995844563437775,-0.8078321432994555,-0.2913551640155711,XRP,383269324.38832,390970,0.146156660507699,55.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,1.423312883435579,0.0141327888367692,0.0235103868640378
2023-01-30,-0.8060912634157131,-0.8088159742340131,-0.8243430906691733,-0.8285976946661082,0.387318842511859,XRP,700331285.76869,727451,0.146156660507699,61.0,-2.7078585259342374,-1.990251681293868,-2.449625643531224,1d,-4.8632954270505735,-0.0498553332446752,0.0172596094041547
2023-01-31,-0.8267660199937737,-0.8198042676756895,-0.8191984393807794,-0.8157871057632976,0.2621258975660648,XRP,634342624.03655,609650,0.1212373054382672,51.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,3.15361139369279,0.031049064003962,0.0211158104241821
2023-02-01,-0.8140510446982665,-0.8151092695687914,-0.8103024798612649,-0.8079354545002846,0.1746043832713441,XRP,599832208.45845,671663,0.146156660507699,56.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,1.8737672583826408,0.01856428496851,0.023479288468715
2023-02-02,-0.8060912634157131,-0.8113133136525759,-0.7979767528161544,-0.8113447241276456,0.1078842854694783,XRP,581112125.99457,575062,0.146156660507699,60.0,-2.5993598044649047,-1.5619758729868682,-2.2140178824284544,1d,-0.798644724104558,-0.0080185097351916,0.0224530414230625
2023-02-03,-0.8097093458168738,-0.8171071411036417,-0.800870619165876,-0.8094851225127214,-0.1447408787437196,XRP,452647843.52665,471167,0.146156660507699,60.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,0.4391314954867109,0.0043817012655671,0.0230128125388729
2023-02-04,-0.807745243941958,-0.8102144843084081,-0.7986198342272036,-0.8106215457218416,-0.4457526342830502,XRP,307751447.00663,366492,0.146156660507699,58.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,-0.2671848433325241,-0.0026754241910258,0.0226707301903221
2023-02-05,-0.8088823555537512,-0.818905225485007,-0.8135178869165111,-0.8233288234238232,-0.1182329906063514,XRP,457548762.69044,504917,0.146156660507699,58.0,-2.490861082995571,-2.7799435848066687,-2.175229761310303,1d,-2.9956161714564167,-0.0304140143972347,0.0188456275656176
2023-02-06,-0.8215973308492586,-0.8272962859313782,-0.8164117532662326,-0.8298374290760576,-0.1234465806567784,XRP,449709645.1918,537054,0.0392261429211157,56.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,-1.581722319859391,-0.0159436503971358,0.0168864286602811
2023-02-07,-0.8282132529542379,-0.8260975630104679,-0.8171620149124568,-0.81785332977988,-0.0898860322961938,XRP,463690085.74574,506604,0.146156660507699,54.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,2.95918367346939,0.0291624486889913,0.020493842517726
2023-02-08,-0.8162218941389628,-0.8247989465128153,-0.8134107066813362,-0.8239486906287979,-0.2083200333462273,XRP,411085621.49666,489900,0.146156660507699,58.0,-2.7078585259342374,-1.8904150140170148,-2.4495234922639875,1d,-1.4618434093161548,-0.0147263362658089,0.0186590371936808
2023-02-09,-0.8222175735466004,-0.8207033098663722,-0.8367759979494587,-0.8405817939622859,0.90690164119034,XRP,927476272.86767,1000376,0.146156660507699,55.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,-4.048277596178029,-0.0413250126395135,0.0136521955467097
2023-02-10,-0.8388607525919392,-0.8433791517869229,-0.8314169861907149,-0.840685105163115,-0.0906089127574459,XRP,447632983.46281,507906,-0.6618865330420267,48.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,-0.0262054507337516,-0.0002620888496197,0.0136210971513869
2023-02-11,-0.8390675001577198,-0.8468754269729108,-0.8284159396058185,-0.8391354371506782,-0.6759461142143253,XRP,180232562.06088,302466,0.1081155194355231,49.0,-2.537360535053857,-2.4090448461254645,-2.403225039581256,1d,0.3931847968545288,0.0039241384561343,0.014087573081229
2023-02-12,-0.8373101458485847,-0.8461761719357132,-0.8375262595956827,-0.8480202004219823,-0.5261289742815757,XRP,247129353.10855,378832,-0.8306940965498076,50.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,-2.245430809399473,-0.0227102445772089,0.011413111083468
2023-02-13,-0.8463036649600408,-0.8528690415774617,-0.8486730040538696,-0.852152648455147,0.1750829059952246,XRP,547886310.79842,696366,-1.789336870736534,48.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,-1.0683760683760646,-0.0107412418314126,0.010169175270556
2023-02-14,-0.850438616275653,-0.8469753205496533,-0.8448145155875741,-0.8403751715606277,-0.0367371628759679,XRP,459124508.71931,607592,-0.1425527273921302,50.0,-2.471662112464647,-2.092947294812559,-2.275017633436554,1d,3.077753779697612,0.0303134085196228,0.0137143923373553
2023-02-15,-0.8386540050261586,-0.8284950088522882,-0.8315241664258898,-0.8203327985997788,-0.0378682710392967,XRP,478777779.41068,612307,0.0867474734218798,53.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,5.081194342587758,0.0495631447961333,0.0197474810299788
2023-02-16,-0.8187028649283301,-0.8261974565872103,-0.8239143697284739,-0.8382056363432161,0.2716578496891342,XRP,635770673.43059,701599,0.146156660507699,62.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,-4.3120638085742735,-0.0440779540810284,0.0143674586391342
2023-02-17,-0.8365865293683525,-0.8307925611173661,-0.8273441372540697,-0.8267380930511841,0.0314172950665631,XRP,512844863.75087,603214,0.1275875275634486,61.0,-2.302007026168167,-1.829598716981484,-1.7272698178195298,1d,2.891377963011199,0.0285036628943698,0.0178193805199651
2023-02-18,-0.8250086656846385,-0.8331900069591864,-0.8158758520903583,-0.8277712050594752,-0.5198633637105778,XRP,259396681.00473,361979,0.146156660507699,60.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,-0.2531645569620266,-0.002534855603188,0.0175083965667371
2023-02-19,-0.8259390297306513,-0.8328903262289589,-0.8234856487877743,-0.8361394123266338,-0.2367253032998503,XRP,389556132.4187,533251,0.146156660507699,60.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,-2.055837563451779,-0.0207726407543607,0.0149894265455902
2023-02-20,-0.8344156799276561,-0.8217022456337972,-0.8320600676017642,-0.8230188898213358,0.3451872748964646,XRP,669115971.16353,824432,-0.1497155371826191,58.0,-2.5796244401078625,-2.553945299709307,-1.954517688958592,1d,3.291008033169218,0.0323801392351213,0.018938922751586
2023-02-21,-0.8212872095005875,-0.8283951152755457,-0.820270241732528,-0.830044051477716,0.0285695107129761,XRP,515518987.90748,680797,0.146156660507699,60.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,-1.705970898143505,-0.0172069022682539,0.0168242318696355
2023-02-22,-0.8283166267371284,-0.833289900535929,-0.8250933523153974,-0.8264281594486967,0.1139672214634212,XRP,550800400.31345,662222,0.146156660507699,59.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,0.893312914752431,0.0088934647921995,0.0179126757059335
2023-02-23,-0.8246985443359677,-0.833090113382444,-0.8221994859656758,-0.8338665659083933,-0.2495196759560788,XRP,383937310.34358,580618,0.146156660507699,56.0,-2.209467888188268,-2.2617241954755123,-1.6126221581011002,1d,-1.821401467240069,-0.0183819319277791,0.0156735912426918
2023-02-24,-0.8320380829211792,-0.8402824509079049,-0.8363472770087592,-0.844197685991305,-0.1320994354006372,XRP,427497349.57239,584267,0.146156660507699,53.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,-2.576655501159497,-0.0261043274779734,0.0125637517104117
2023-02-25,-0.84258220877599,-0.8516703186565515,-0.8404201259454043,-0.8448175531962797,-0.4421450434672608,XRP,282141952.30815,389116,-0.0611133858246396,52.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,-0.1586881777307591,-0.0015881422078077,0.0123771613384749
2023-02-26,-0.8430990776904416,-0.8503717021588988,-0.833882131599737,-0.8447142419954506,-0.6497536343804678,XRP,189815431.36883,285087,-0.2769908422413472,51.0,-1.997831945947916,-2.4545615348073984,-1.8527802916608516,1d,0.026490066225171,0.0002648655822662,0.0124082597337977
2023-02-27,-0.8429957039075513,-0.8508711700426114,-0.8378478003012073,-0.8439910635896467,-0.1612544823538919,XRP,407635064.10033,517364,0.146156660507699,50.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,0.1853813559322015,0.0018520973676379,0.0126259485010573
2023-02-28,-0.8421687136444288,-0.848473724200791,-0.8365616374791088,-0.8463672212087164,-0.1744293041314535,XRP,402920966.20187,515669,0.146156660507699,53.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,-0.6079830822098953,-0.0060983882490891,0.0119106854086329
2023-03-01,-0.8445463106509058,-0.8461761719357132,-0.8358113758328848,-0.8387221923473618,-0.3110782470539269,XRP,344391694.78976,525828,0.146156660507699,50.0,-1.9639152629161607,-0.9708958140864974,-1.690309910092775,1d,1.9680851063829767,0.0194896872216495,0.0142119666625202
2023-03-02,-0.8368966507170235,-0.8462760655124557,-0.8347395734811361,-0.8452307979995962,-0.3948357364011529,XRP,304963982.74588,414153,0.146156660507699,51.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,-1.6431924882629234,-0.0165684263472328,0.0122527677571837
2023-03-03,-0.8434091990391125,-0.8503717021588988,-0.8617489927452041,-0.8453341092004253,0.181180623695414,XRP,547839273.85406,661709,-0.029392371038189,50.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,-0.026518164942979,-0.0002652168163005,0.0122216693618609
2023-03-04,-0.843615946604893,-0.8509710636193539,-0.8409560271212787,-0.8491566236311027,-0.3629079090178365,XRP,316275593.61261,400069,0.146156660507699,50.0,-2.26916541020196,-2.04133057726809,-2.234982195924084,1d,-0.9814323607426956,-0.0098628015274725,0.0110710287349172
2023-03-05,-0.8474407765718343,-0.8534684030379168,-0.8438498934710004,-0.8560784740866535,-0.5349534718992284,XRP,237515638.69733,379030,-0.2733492456671912,47.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,-1.7948031074203177,-0.0181110505149336,0.0089874362482895
2023-03-06,-0.8543668200254845,-0.8569646782239048,-0.8504950680518425,-0.8531857604634383,-0.0241998656287878,XRP,456463765.76478,624292,-0.5012048461873213,48.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,0.763775231860353,0.007608732359535,0.009858191317328
2023-03-07,-0.8514723541045561,-0.8465757462426833,-0.8418134690026777,-0.8423380843763809,0.8147162802271833,XRP,844600763.22871,864100,-0.0201228524857917,49.0,-2.048706970495548,-1.2518368185443276,-2.0098439322981347,1d,2.842447211694643,0.0280279924284403,0.0131235228262221
2023-03-08,-0.840514733118184,-0.8289944767360009,-0.8362400967735844,-0.8331433875025893,2.563013688569648,XRP,1686536242.05436,1506532,-0.0383007395171163,50.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,2.3427217688865465,0.0231570123927041,0.0158912800099514
2023-03-09,-0.8314178402238372,-0.833289900535929,-0.845779137704148,-0.8520493372543179,2.057987263082169,XRP,1435712642.03226,1409550,0.146156660507699,44.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,-4.706790123456783,-0.0482116278501423,0.0102002736658788
2023-03-10,-0.850438616275653,-0.8559657424564796,-0.8528530332256896,-0.852875826860951,1.0083451938111174,XRP,909833876.29343,1065819,-0.4467012809328033,34.0,-2.536576722718451,-1.7153257865032707,-2.7804185091619456,1d,-0.2159244264507531,-0.0021615787935554,0.0099514865032964
2023-03-11,-0.8510588589729948,-0.8569646782239048,-0.8515668704035912,-0.8592811213123562,0.1785289168302127,XRP,542801740.8327,710047,-0.9779530390072104,33.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,-1.6770354341357765,-0.016912568969012,0.0080233859932827
2023-03-12,-0.8574680335121937,-0.8596618047959527,-0.8631423358024776,-0.8515327812501724,0.5612159470453386,XRP,698001927.83946,807468,-0.7403764823428455,33.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,2.063273727647874,0.0204227656338611,0.0103557656424928
2023-03-13,-0.849714999795421,-0.8509710636193539,-0.8549966379291871,-0.850293046840223,1.0216668498135364,XRP,916811104.97801,1076354,-0.5925758147752377,49.0,-2.153584811482781,-1.6619257658574575,-2.081103558047568,1d,0.3234501347708862,0.0032292816007152,0.0107289463863664
2023-03-14,-0.8485778881836277,-0.8435789389404079,-0.8443857946468746,-0.8500864244385646,1.084029861522683,XRP,962193290.35944,1124690,-0.1930535459990222,56.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,0.0537345513164977,0.0005372011947616,0.010791143177012
2023-03-15,-0.8483711406178469,-0.8549668066890544,-0.8542463762829631,-0.8641367477513248,0.6055628385208963,XRP,729995830.82609,900300,0.146156660507699,50.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,-3.651987110633725,-0.0372034152182709,0.006561761413111
2023-03-16,-0.8625333488738185,-0.8639572285958808,-0.8536032948719138,-0.858351320504894,-0.0378233486158086,XRP,445902983.8653,694695,0.0795244719524794,52.0,-2.548137140846156,-2.2005682216587723,-2.2929774622173333,1d,1.5607580824972045,0.0154870352011621,0.0083032715511879
2023-03-17,-0.8566410432490712,-0.8483738306240485,-0.8473868412317711,-0.8423380843763809,0.3645936765034064,XRP,636857429.58649,845810,-0.8707817547049805,51.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,4.253567508232714,0.0416558948077766,0.0131235228262221
2023-03-18,-0.8407214806839646,-0.840682025214875,-0.8399914050047048,-0.8485367564261279,0.3811177264484715,XRP,656518770.84074,846761,0.146156660507699,64.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,-1.579362990260591,-0.0159196782105118,0.011257619106854
2023-03-19,-0.8469239076573827,-0.830392986810396,-0.834846753716311,-0.8360361011258047,1.2573572132226956,XRP,1080197468.45547,1247800,0.146156660507699,63.0,-2.30797485340758,-2.567390838965475,-1.6244291780217153,1d,3.236159400909333,0.0318489874817628,0.015020524940913
2023-03-20,-0.8343123061447658,-0.8394833022939648,-0.8382765212419069,-0.8491566236311027,0.5196820398620652,XRP,720708625.79774,896713,0.146156660507699,66.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,-3.2901554404144995,-0.0334549835442926,0.0110710287349172
2023-03-21,-0.8475441503547246,-0.738291109053798,-0.8358113758328848,-0.7498745596343204,7.386325924431692,XRP,4424751691.12794,3799132,-0.1830015356207732,68.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,25.743369943744977,0.2290728974963849,0.0409565866401293
2023-03-22,-0.7479951974313629,-0.7560721657139655,-0.7978695725809796,-0.7996705584339552,5.428365373170806,XRP,3443248081.32549,3000795,0.146156660507699,62.0,-2.119275913277271,-2.164817240436582,-1.2543445552513357,1d,-10.268427780144862,-0.1083475031571026,0.0259671600945391
2023-03-23,-0.7980281083502695,-0.7754515196020133,-0.7944398050553836,-0.7766321606490619,3.1923422297295008,XRP,2236856656.22329,1864608,-0.4701760357083549,57.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,5.294396961063619,0.0515900214898136,0.0329021022515238
2023-03-24,-0.774975754765732,-0.7871390680808874,-0.7920818398815364,-0.7951248655974741,1.0806295593140711,XRP,1096196346.94543,1164373,-0.2623642642658112,61.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,-4.036076662908683,-0.0411978637221995,0.0273354894887423
2023-03-25,-0.7934796619030962,-0.7659616298114744,-0.7827571594213224,-0.7774586502556949,2.773620057572159,XRP,2054266826.19592,1837435,-0.1827908647445822,64.0,-2.171438655390701,-2.269239544259749,-1.72174570344274,1d,4.01785714285714,0.0393924017106606,0.0326533150889414
2023-03-26,-0.7756993712459641,-0.7679595013463246,-0.7632503566194954,-0.772293090214239,1.0711206444475545,XRP,1152643264.92494,1079666,-0.3661347187095318,64.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,1.129433024621651,0.0112310255088246,0.0342082348550814
2023-03-27,-0.7705306821014489,-0.7423867457002412,-0.761106751915998,-0.7403699291580416,4.435252801809266,XRP,3067692654.20774,2527898,-0.4506438359015177,64.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,6.901943265579646,0.0667418102273532,0.043817639009827
2023-03-28,-0.7385881831883454,-0.6960361260917146,-0.735597855944378,-0.7032812080603884,5.772096780201702,XRP,4062744667.62691,2955497,-0.3955985455367947,59.0,-2.3743996299939534,-1.900067495883022,-2.04174838063139,1d,7.501044713748417,0.0723303797998312,0.0549819629307127
2023-03-29,-0.7014769951307267,-0.6454899762600025,-0.6837226221197391,-0.6747673166315518,5.432731208374534,XRP,4256712144.9621,3140370,-0.1980193595092351,57.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,5.364431486880483,0.0522549309921883,0.0635651200398059
2023-03-30,-0.6729458310530031,-0.6733602841711639,-0.6777205289499462,-0.6856149927186093,3.0404153046027558,XRP,2631371612.84529,2159795,-0.2538471416998098,60.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,-1.936912008854464,-0.0195591594272023,0.0602997885309117
2023-03-31,-0.6836967044735947,-0.6823507060779902,-0.6722543369560275,-0.6796229430705204,1.4462158023123577,XRP,1605687398.77169,1381710,-0.2645010688671755,63.0,-2.2452426461555204,-2.011807003701388,-1.721886593214354,1d,1.0910458991723049,0.0108513693423005,0.0621034954596342
2023-04-01,-0.6779077726317376,-0.6935387866731518,-0.7025863435105169,-0.7087567017043316,1.246882534455962,XRP,1418161252.35825,1355460,-0.4945837615070376,61.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,-5.247487904726467,-0.0539018294981394,0.0533337479786042
2023-04-02,-0.7069558056239127,-0.7022295278497505,-0.698191953868347,-0.6999752496338565,1.0482998612166037,XRP,1306595796.63679,1221087,-0.7528963515564732,63.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,1.6692851531814767,0.0165550572246043,0.0559771115810424
2023-04-03,-0.6982724078611273,-0.7064250580729361,-0.7189849194922725,-0.7227037138162624,0.8946345911064508,XRP,1186678649.18289,1201973,-0.3261975397516382,63.0,-2.429752623067566,-1.6652800740718912,-1.9988788410632905,1d,-4.249565385358334,-0.0434250188813276,0.0491354646100261
2023-04-04,-0.7209112663141036,-0.7234069661191634,-0.7130900065576545,-0.7155752409590533,0.1066266738176021,XRP,699435733.17923,859382,-0.9763579595160512,62.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,1.391970950171495,0.0138237200829637,0.0512812538872994
2023-04-05,-0.713881849077563,-0.7043272929613433,-0.7010858202180686,-0.7128891497374963,0.4090099762546256,XRP,900397373.33123,986227,-0.3096448280509287,62.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,0.5173099880620535,0.005159765366844,0.0520898121656922
2023-04-06,-0.7109873831566346,-0.7214090945843131,-0.7098745995024083,-0.7154719297582242,-0.0355201980814033,XRP,618992236.81005,755149,-0.7711645261061651,63.0,-1.8728715448803064,-1.365954063831153,-1.1515890722399285,1d,-0.494853523357075,-0.0049608197778063,0.0513123522826222
2023-04-07,-0.7137784752946726,-0.7160148414402174,-0.7028007039808667,-0.705554054478629,0.212792102103623,XRP,776790630.6635,786240,-0.7440481747564575,64.0,0.0,1.6476492417300065e-15,-1.0034622242689454e-15,1d,1.9096876864929333,0.0189168202466269,0.0542977982336111
