Date,Open,High,Low,Close,Volume,symbol,Quote_Volume,Number_Of_Trades,funding_Rate,fetch_fear_greed,hash_rate,tx_count,miners_revenue,time_frame
2023-01-31,0.3933,0.4111,0.388,0.4056,1588835932.9,XRP,634342624.03655,609650,9.724e-05,51.0,224956785.42909947,313500.0,16954037.602669094,1d
2023-02-01,0.4056,0.4158,0.3963,0.4132,1484638735.7,XRP,599832208.45845,671663,0.0001,56.0,,,,1d
2023-02-02,0.4133,0.4196,0.4078,0.4099,1405206298.5,XRP,581112125.99457,575062,0.0001,60.0,,,,1d
2023-02-03,0.4098,0.4138,0.4051,0.4117,1104447859.1,XRP,452647843.52665,471167,0.0001,60.0,260167412.7136542,315951.0,20380037.06304123,1d
2023-02-04,0.4117,0.4207,0.4072,0.4106,746083615.7,XRP,307751447.00663,366492,0.0001,58.0,,,,1d
2023-02-05,0.4106,0.412,0.3933,0.3983,1136006358.4,XRP,457548762.69044,504917,0.0001,58.0,,,,1d
2023-02-06,0.3983,0.4036,0.3906,0.392,1129799410.6,XRP,449709645.1918,537054,8.815666666666667e-05,56.0,289509602.11744976,301977.0,21621117.121486917,1d
2023-02-07,0.3919,0.4048,0.3899,0.4036,1169754330.3,XRP,463690085.74574,506604,0.0001,54.0,,,,1d
2023-02-08,0.4035,0.4061,0.3934,0.3977,1028754816.5,XRP,411085621.49666,489900,0.0001,58.0,,,,1d
2023-02-09,0.3977,0.4102,0.3716,0.3816,2356462337.1,XRP,927476272.86767,1000376,0.0001,55.0,316895645.5609923,369499.0,23332309.14710399,1d
2023-02-10,0.3816,0.3875,0.3766,0.3815,1168893717.7,XRP,447632983.46281,507906,1.0503333333333333e-05,48.0,,,,1d
2023-02-11,0.3814,0.384,0.3794,0.383,472030822.9,XRP,180232562.06088,302466,9.578666666666668e-05,49.0,,,,1d
2023-02-12,0.3831,0.3847,0.3709,0.3744,650392979.9,XRP,247129353.10855,378832,-8.19333333333333e-06,50.0,313943411.7760057,259642.0,22415712.264169145,1d
2023-02-13,0.3744,0.378,0.3605,0.3704,1485208432.5,XRP,547886310.79842,696366,-0.00011437000000000002,48.0,,,,1d
2023-02-14,0.3704,0.3839,0.3641,0.3818,1233029780.6,XRP,459124508.71931,607592,6.802333333333334e-05,50.0,,,,1d
2023-02-15,0.3818,0.4024,0.3765,0.4012,1231683159.7,XRP,478777779.41068,612307,9.342e-05,53.0,317275458.3617154,325460.0,23873321.525806885,1d
2023-02-16,0.4011,0.4047,0.3836,0.3839,1600184030.6,XRP,635770673.43059,701599,0.0001,62.0,,,,1d
2023-02-17,0.3838,0.4001,0.3804,0.395,1314169870.0,XRP,512844863.75087,603214,9.794333333333334e-05,61.0,,,,1d
2023-02-18,0.395,0.3977,0.3911,0.394,657852392.2,XRP,259396681.00473,361979,0.0001,60.0,327007834.38508093,276798.0,26343409.639495973,1d
2023-02-19,0.3941,0.398,0.384,0.3859,994937422.7,XRP,389556132.4187,533251,0.0001,60.0,,,,1d
2023-02-20,0.3859,0.4092,0.376,0.3986,1687723192.6,XRP,669115971.16353,824432,6.723e-05,58.0,,,,1d
2023-02-21,0.3986,0.4025,0.387,0.3918,1310779490.5,XRP,515518987.90748,680797,0.0001,60.0,325061359.18040776,290457.0,26512359.26103933,1d
2023-02-22,0.3918,0.3976,0.3825,0.3953,1412448230.8,XRP,550800400.31345,662222,0.0001,59.0,,,,1d
2023-02-23,0.3953,0.3978,0.3852,0.3881,979705307.7,XRP,383937310.34358,580618,0.0001,56.0,,,,1d
2023-02-24,0.3882,0.3906,0.372,0.3781,1119497906.8,XRP,427497349.57239,584267,0.0001,53.0,262774152.6308686,294562.0,20417436.704952147,1d
2023-02-25,0.378,0.3792,0.3682,0.3775,750378569.4,XRP,282141952.30815,389116,7.704333333333333e-05,52.0,,,,1d
2023-02-26,0.3775,0.3805,0.3743,0.3776,503213818.4,XRP,189815431.36883,285087,5.3133333333333335e-05,51.0,,,,1d
2023-02-27,0.3776,0.38,0.3706,0.3783,1084787879.2,XRP,407635064.10033,517364,0.0001,50.0,299630548.4861114,292748.0,21360913.713135105,1d
2023-02-28,0.3784,0.3824,0.3718,0.376,1069102827.2,XRP,402920966.20187,515669,0.0001,53.0,,,,1d
2023-03-01,0.3761,0.3847,0.3725,0.3834,906417835.2,XRP,344391694.78976,525828,0.0001,50.0,,,,1d
2023-03-02,0.3835,0.3846,0.3735,0.3771,806701831.6,XRP,304963982.74588,414153,0.0001,51.0,308191421.3000004,330047.0,21657536.22815396,1d
2023-03-03,0.3772,0.3805,0.3483,0.377,1492467962.9,XRP,547839273.85406,661709,8.055666666666667e-05,50.0,,,,1d
2023-03-04,0.377,0.3799,0.3677,0.3733,844712944.1,XRP,316275593.61261,400069,0.0001,50.0,,,,1d
2023-03-05,0.3733,0.3774,0.365,0.3666,639887129.7,XRP,237515638.69733,379030,5.3536666666666665e-05,47.0,331733821.53819484,286638.0,22389334.56458218,1d
2023-03-06,0.3666,0.3739,0.3588,0.3694,1247955839.0,XRP,456463765.76478,624292,2.83e-05,48.0,,,,1d
2023-03-07,0.3694,0.3843,0.3669,0.3799,2246712679.4,XRP,844600763.22871,864100,8.158333333333334e-05,49.0,,,,1d
2023-03-08,0.38,0.4019,0.3721,0.3888,4328117363.6,XRP,1686536242.05436,1506532,7.957e-05,50.0,284649021.0618059,292493.0,18928979.35012383,1d
2023-03-09,0.3888,0.3976,0.3632,0.3705,3726867048.5,XRP,1435712642.03226,1409550,0.0001,44.0,,,,1d
2023-03-10,0.3704,0.3749,0.3566,0.3697,2477234171.8,XRP,909833876.29343,1065819,3.4336666666666666e-05,34.0,,,,1d
2023-03-11,0.3698,0.3739,0.3578,0.3635,1489311020.0,XRP,542801740.8327,710047,-2.450333333333333e-05,33.0,357219695.9219277,319707.0,21477230.284296937,1d
2023-03-12,0.3636,0.3712,0.347,0.371,1944912323.0,XRP,698001927.83946,807468,1.8100000000000115e-06,33.0,,,,1d
2023-03-13,0.3711,0.3799,0.3546,0.3722,2493094034.7,XRP,916811104.97801,1076354,1.8180000000000006e-05,49.0,,,,1d
2023-03-14,0.3722,0.3873,0.3645,0.3724,2567339219.8,XRP,962193290.35944,1124690,6.243e-05,56.0,316085306.6945542,327892.0,23955889.051380202,1d
2023-03-15,0.3724,0.3759,0.3553,0.3588,1997708733.5,XRP,729995830.82609,900300,0.0001,50.0,,,,1d
2023-03-16,0.3587,0.3669,0.3559,0.3644,1231736641.3,XRP,445902983.8653,694695,9.262e-05,52.0,,,,1d
2023-03-17,0.3644,0.3825,0.3617,0.3799,1710827142.2,XRP,636857429.58649,845810,-1.2633333333333333e-05,51.0,318250274.5486265,338823.0,25280852.552496247,1d
2023-03-18,0.3798,0.3902,0.3686,0.3739,1730499558.8,XRP,656518770.84074,846761,0.0001,64.0,,,,1d
2023-03-19,0.3738,0.4005,0.3734,0.386,2773691045.3,XRP,1080197468.45547,1247800,0.0001,63.0,,,,1d
2023-03-20,0.386,0.3914,0.3702,0.3733,1895464861.4,XRP,720708625.79774,896713,0.0001,66.0,333405049.5271326,341288.0,27627804.86632807,1d
2023-03-21,0.3732,0.4927,0.3725,0.4694,10070426786.0,XRP,4424751691.12794,3799132,6.354333333333333e-05,68.0,,,,1d
2023-03-22,0.4695,0.4749,0.4079,0.4212,7739411340.1,XRP,3443248081.32549,3000795,0.0001,62.0,,,,1d
2023-03-23,0.4211,0.4555,0.4111,0.4435,5077353373.0,XRP,2236856656.22329,1864608,3.173666666666667e-05,57.0,398152679.74955547,295245.0,34269759.33971421,1d
2023-03-24,0.4434,0.4438,0.4133,0.4256,2563291049.9,XRP,1096196346.94543,1164373,5.4753333333333337e-05,61.0,,,,1d
2023-03-25,0.4255,0.465,0.422,0.4427,4578851066.5,XRP,2054266826.19592,1837435,6.356666666666668e-05,64.0,,,,1d
2023-03-26,0.4427,0.463,0.4402,0.4477,2551970378.8,XRP,1152643264.92494,1079666,4.3259999999999996e-05,64.0,335318120.4383279,261243.0,25539403.027980726,1d
2023-03-27,0.4477,0.4886,0.4422,0.4786,6557078661.4,XRP,3067692654.20774,2527898,3.3900000000000004e-05,64.0,,,,1d
2023-03-28,0.4786,0.535,0.466,0.5145,8148634712.1,XRP,4062744667.62691,2955497,3.999666666666666e-05,59.0,,,,1d
2023-03-29,0.5145,0.5856,0.5144,0.5421,7744609008.3,XRP,4256712144.9621,3140370,6.188e-05,57.0,342303914.6141264,334637.0,26591193.533266988,1d
2023-03-30,0.5421,0.5577,0.52,0.5316,4896479448.4,XRP,2631371612.84529,2159795,5.5696666666666665e-05,60.0,,,,1d
2023-03-31,0.5317,0.5487,0.5251,0.5374,2998533311.9,XRP,1605687398.77169,1381710,5.4516666666666666e-05,63.0,,,,1d
2023-04-01,0.5373,0.5375,0.4968,0.5092,2761220601.0,XRP,1418161252.35825,1355460,2.9033333333333335e-05,61.0,326003728.2039299,319646.0,25771404.496490154,1d
2023-04-02,0.5092,0.5288,0.5009,0.5177,2524801497.3,XRP,1306595796.63679,1221087,4.2333333333333323e-07,63.0,,,,1d
2023-04-03,0.5176,0.5246,0.4815,0.4957,2341858016.7,XRP,1186678649.18289,1201973,4.768333333333334e-05,63.0,,,,1d
2023-04-04,0.4957,0.5076,0.487,0.5026,1403709071.1,XRP,699435733.17923,859382,-2.432666666666667e-05,62.0,377232885.49311894,421130.0,29712370.380244203,1d
2023-04-05,0.5025,0.5267,0.4982,0.5052,1763706185.5,XRP,900397373.33123,986227,4.9516666666666666e-05,62.0,,,,1d
2023-04-06,0.5053,0.5096,0.49,0.5027,1234478616.6,XRP,618992236.81005,755149,-1.5999999999999982e-06,63.0,,,,1d
2023-04-07,0.5026,0.515,0.4966,0.5123,1530102451.7,XRP,776790630.6635,786240,1.4033333333333323e-06,64.0,338032942.16648775,355031.0,25883474.596045014,1d
2023-04-08,0.5124,0.5128,0.5015,0.5045,714108661.2,XRP,363163729.49846,455014,4.552666666666667e-05,61.0,,,,1d
2023-04-09,0.5044,0.509,0.4975,0.505,638220196.5,XRP,321515924.56106,433624,3.8233333333333346e-06,61.0,,,,1d
2023-04-10,0.505,0.5197,0.4992,0.5173,861502388.4,XRP,437343416.27206,534501,-2.7909999999999995e-05,62.0,292803182.2991408,289625.0,22540478.67849652,1d
2023-04-11,0.5173,0.5284,0.5107,0.5163,1347407054.2,XRP,699009975.19194,684832,4.3983333333333336e-05,68.0,,,,1d
2023-04-12,0.5164,0.5177,0.4977,0.5046,1278593210.2,XRP,645924330.52698,663945,9.851e-05,65.0,,,,1d
2023-04-13,0.5045,0.5157,0.5012,0.5121,996016444.8,XRP,507087443.68778,546440,-4.869666666666667e-05,61.0,338032942.16648775,332042.0,27603326.707211237,1d
2023-04-14,0.5121,0.5472,0.511,0.5227,2067074280.9,XRP,1088433425.29193,1055125,0.0001,68.0,,,,1d
2023-04-15,0.5228,0.5262,0.5156,0.5195,697900227.9,XRP,363452874.5111,409618,0.0001,68.0,,,,1d
2023-04-16,0.5195,0.5248,0.5152,0.5207,669022986.1,XRP,347961116.25273,397409,0.0001,68.0,295183695.97636956,232268.0,23967480.70486132,1d
2023-04-17,0.5208,0.521,0.5063,0.5108,1010406220.6,XRP,517643353.90987,632141,0.0001,69.0,,,,1d
2023-04-18,0.5109,0.5394,0.509,0.5327,1244944510.0,XRP,648697192.83808,713270,0.0001,58.0,,,,1d
2023-04-19,0.5327,0.5378,0.4595,0.4908,2052160473.0,XRP,1030005180.84361,1152327,-9.04333333333333e-06,63.0,330891401.13480145,301722.0,26367118.299820937,1d
2023-04-20,0.4908,0.499,0.4639,0.4747,1383587208.5,XRP,668454377.09453,819118,-2.5313333333333337e-05,52.0,,,,1d
2023-04-21,0.4746,0.4789,0.4394,0.4485,1635103161.2,XRP,752793055.29497,926471,-3.4536666666666664e-05,50.0,,,,1d
2023-04-22,0.4484,0.4759,0.4452,0.4717,1281754961.3,XRP,594067170.55366,703938,-0.00014333,53.0,360804518.3013832,354752.0,25972883.28916762,1d
2023-04-23,0.4716,0.4717,0.4517,0.4642,1111986538.6,XRP,515716820.28743,609396,1.2593333333333334e-05,56.0,,,,1d
2023-04-24,0.4643,0.4855,0.4457,0.4606,1762079234.7,XRP,818615452.79752,936755,-2.976666666666666e-06,53.0,,,,1d
2023-04-25,0.4606,0.4719,0.4504,0.4694,1210838792.7,XRP,556260656.49989,668963,-2.972666666666667e-05,53.0,302688354.2796839,369843.0,22252108.61633086,1d
2023-04-26,0.4694,0.4829,0.4308,0.4611,2042979413.1,XRP,948644997.00089,1026729,-6.096666666666663e-06,56.0,,,,1d
2023-04-27,0.4612,0.4698,0.455,0.4662,1390561537.0,XRP,642671968.40476,752929,-0.00013233666666666666,59.0,,,,1d
2023-04-28,0.4663,0.4831,0.4632,0.4794,1456405760.3,XRP,688688733.66254,794701,1.330000000000007e-06,64.0,355961504.6329083,483522.0,28310744.88306382,1d
2023-04-29,0.4793,0.4868,0.4701,0.4777,891289350.0,XRP,427097412.52421,497177,8.382000000000001e-05,64.0,,,,1d
2023-04-30,0.4778,0.4819,0.4682,0.4703,735510642.6,XRP,349980600.59524,435743,0.0001,60.0,,,,1d
2023-05-01,0.4703,0.4722,0.4537,0.4647,1049457418.3,XRP,485134568.8686,528273,8.101e-05,63.0,440714243.83121973,682281.0,35120914.85198403,1d
2023-05-02,0.4646,0.4661,0.4574,0.464,918638628.5,XRP,424756253.62524,463779,6.888666666666667e-05,55.0,,,,1d
2023-05-03,0.4641,0.4653,0.4494,0.463,1252243881.5,XRP,572179731.64047,607183,-5.500666666666667e-05,64.0,,,,1d
2023-05-04,0.463,0.4648,0.4545,0.4606,755883639.7,XRP,347431145.831,435291,5.285666666666667e-05,64.0,351888475.1483047,491123.0,29770202.04218574,1d
2023-05-05,0.4606,0.4708,0.4529,0.4668,1116650303.4,XRP,516974006.62263,577032,9.899666666666667e-05,61.0,,,,1d
2023-05-06,0.4667,0.4692,0.4509,0.4579,706173721.4,XRP,324215134.14817,410031,3.438666666666667e-05,60.0,,,,1d
2023-05-07,0.458,0.4599,0.4451,0.4487,513916184.3,XRP,234032026.2267,338400,3.429333333333333e-05,64.0,331705159.5675005,607883.0,36809638.64957858,1d
2023-05-08,0.4486,0.4509,0.4067,0.4279,1437290443.2,XRP,619711753.94782,759993,-4.040666666666667e-05,60.0,,,,1d
2023-05-09,0.4279,0.4303,0.4201,0.4284,883363902.1,XRP,374850460.06392,440632,-0.00010542333333333333,51.0,,,,1d
2023-05-10,0.4283,0.4339,0.4105,0.4298,1317714069.4,XRP,562678650.01676,656840,-0.00010926666666666666,52.0,405682569.25521636,671668.0,38971069.437675245,1d
2023-05-11,0.4298,0.4302,0.4112,0.4204,1106353808.2,XRP,466270844.10108,584176,-1.7006666666666664e-05,52.0,,,,1d
2023-05-12,0.4204,0.4442,0.4153,0.4303,1892424171.3,XRP,809423177.79691,949676,4.8880000000000006e-05,49.0,,,,1d
2023-05-13,0.4303,0.4304,0.4221,0.4238,503299475.4,XRP,214262118.03244,354302,1.284e-05,48.0,346023367.89415514,575640.0,27237496.705574512,1d
2023-05-14,0.4238,0.4315,0.4203,0.425,546204538.7,XRP,232548861.99173,390497,2.5e-05,48.0,,,,1d
2023-05-15,0.425,0.43,0.421,0.427,856226037.7,XRP,364897284.71103,522033,9.38333333333333e-06,50.0,,,,1d
2023-05-16,0.4269,0.4429,0.4168,0.4424,1302544435.1,XRP,556899839.6532,679405,-6.743e-05,54.0,365114312.32969475,566462.0,30101350.309985295,1d
2023-05-17,0.4424,0.4613,0.4373,0.4482,2617544165.6,XRP,1172130859.51543,1198224,5.2113333333333335e-05,50.0,,,,1d
2023-05-18,0.4481,0.4729,0.4428,0.4595,2388745311.7,XRP,1095957922.27018,1150861,2.8673333333333336e-05,51.0,,,,1d
2023-05-19,0.4595,0.4757,0.457,0.4671,1931571329.2,XRP,898986300.21939,903821,0.0001,48.0,369469365.7613961,515474.0,28738962.120203372,1d
2023-05-20,0.4671,0.472,0.4614,0.4684,761816678.5,XRP,355039238.4551,493408,6.244666666666667e-05,48.0,,,,1d
2023-05-21,0.4684,0.4704,0.4546,0.4572,874027179.1,XRP,404352685.16029,550233,9.415e-05,52.0,,,,1d
2023-05-22,0.4571,0.4672,0.4491,0.4614,1113339789.0,XRP,510704364.12086,633846,7.455666666666666e-05,49.0,354690591.1309403,499281.0,26059060.50144273,1d
2023-05-23,0.4614,0.4671,0.458,0.4649,835651396.9,XRP,386328943.18548,456754,4.074e-05,50.0,,,,1d
2023-05-24,0.4649,0.4649,0.4406,0.4528,1135307031.0,XRP,515742916.26789,596036,7.828333333333334e-05,50.0,,,,1d
2023-05-25,0.4528,0.4553,0.4425,0.4535,846648809.3,XRP,381153765.20244,491181,3.474666666666667e-05,51.0,371932494.8664721,460167.0,27253825.798840698,1d
2023-05-26,0.4535,0.4698,0.4521,0.4681,1366397844.2,XRP,633606885.55417,645320,4.682666666666667e-05,49.0,,,,1d
2023-05-27,0.4681,0.4792,0.4644,0.4712,965040781.9,XRP,454671770.01286,501580,8.552000000000001e-05,48.0,,,,1d
2023-05-28,0.4712,0.4864,0.4695,0.482,802328240.1,XRP,382280153.75352,421357,8.494333333333334e-05,50.0,394100656.8121559,496158.0,29018379.77947518,1d
2023-05-29,0.482,0.4954,0.4755,0.4942,1506181795.9,XRP,729458078.87072,710314,0.0001,52.0,,,,1d
2023-05-30,0.4941,0.5292,0.4893,0.5202,3113621115.7,XRP,1587686758.35069,1475373,7.576333333333333e-05,51.0,,,,1d
2023-05-31,0.5201,0.5278,0.5005,0.5166,2315363157.4,XRP,1187881401.3178,1096896,0.0001,51.0,349729770.9452385,421579.0,25853003.322265837,1d
2023-06-01,0.5166,0.5168,0.5011,0.5061,1250995844.6,XRP,633715920.72108,619952,9.549000000000001e-05,52.0,,,,1d
2023-06-02,0.5062,0.527,0.503,0.5241,1298069014.5,XRP,670629750.70794,644998,8.385666666666667e-05,50.0,,,,1d
2023-06-03,0.5241,0.5343,0.514,0.5186,893988969.8,XRP,466966569.92029,493241,0.0001,53.0,331093463.8956832,381453.0,23625499.65267871,1d
2023-06-04,0.5186,0.5468,0.5147,0.5354,1287250387.1,XRP,685662815.03493,724182,0.0001,52.0,,,,1d
2023-06-05,0.5353,0.5429,0.4816,0.5085,2724354466.2,XRP,1409828940.77213,1447132,0.0001,53.0,,,,1d
2023-06-06,0.5086,0.5326,0.4955,0.5297,1881746294.0,XRP,963832328.30199,1074252,2.77e-05,44.0,384577792.6788321,462072.0,27031043.478327114,1d
2023-06-07,0.5298,0.538,0.5066,0.5179,2311101987.1,XRP,1208956190.43903,1351126,9.771333333333334e-05,53.0,,,,1d
2023-06-08,0.518,0.5277,0.5153,0.5233,1165984019.3,XRP,607401673.2556,743127,6.245333333333334e-05,50.0,,,,1d
2023-06-09,0.5234,0.542,0.5202,0.5375,1636115594.5,XRP,869986932.56755,1018834,8.346666666666667e-05,50.0,430421503.0643882,387084.0,30334803.515606057,1d
2023-06-10,0.5376,0.5387,0.47,0.5065,3166594136.8,XRP,1584419698.80702,2018606,-5.8639999999999994e-05,49.0,,,,1d
2023-06-11,0.5065,0.5294,0.5021,0.5207,1310818227.2,XRP,672943880.03539,907430,-9.036e-05,47.0,,,,1d
2023-06-12,0.5207,0.5278,0.508,0.5247,1513754975.7,XRP,783569428.47738,957316,8.246666666666666e-05,47.0,399859029.4740175,370634.0,26511537.377856184,1d
2023-06-13,0.5247,0.566,0.505,0.5189,3693905334.1,XRP,1968128743.37427,1978359,8.546666666666669e-06,45.0,,,,1d
2023-06-14,0.519,0.52,0.4592,0.4797,2507818973.8,XRP,1244999750.6249,1395119,-5.9726666666666665e-05,46.0,,,,1d
2023-06-15,0.4796,0.4853,0.4666,0.4798,1745546346.5,XRP,832816097.42054,990089,-5.359666666666666e-05,41.0,385148460.1631553,423069.0,24289275.439930815,1d
2023-06-16,0.4798,0.483,0.4537,0.4752,1800061518.3,XRP,843843149.81986,964404,-0.00011832666666666667,47.0,,,,1d
2023-06-17,0.4752,0.4867,0.4693,0.479,942526512.0,XRP,451187902.51357,574422,-0.00019245000000000002,47.0,,,,1d
2023-06-18,0.479,0.4973,0.4735,0.4865,1293601972.9,XRP,630821994.83815,776337,-0.00013205666666666667,49.0,392955523.5448409,439868.0,25864498.312777586,1d
2023-06-19,0.4866,0.4979,0.4808,0.4934,1207071626.7,XRP,591992826.40708,714222,-5.850333333333333e-05,47.0,,,,1d
2023-06-20,0.4935,0.4965,0.4711,0.4925,1412041044.0,XRP,684791851.25777,1064911,-2.4773333333333336e-05,49.0,,,,1d
2023-06-21,0.4925,0.5032,0.4889,0.4999,1681032615.4,XRP,834320886.71349,1221133,4.785e-05,59.0,314884889.72798514,363280.0,23415578.90437153,1d
2023-06-22,0.4999,0.5272,0.4762,0.4936,1966633099.1,XRP,991893170.43669,1656882,3.028e-05,65.0,,,,1d
2023-06-23,0.4936,0.5022,0.483,0.4959,1409855371.7,XRP,697549835.21428,899151,6.353333333333334e-05,65.0,,,,1d
2023-06-24,0.496,0.496,0.4753,0.4862,861261899.4,XRP,420739651.70898,519950,8.964e-05,62.0,379943751.2420316,361437.0,29007262.104907636,1d
2023-06-25,0.4863,0.4976,0.4826,0.4899,895006047.3,XRP,438538561.14301,551570,9.874e-05,64.0,,,,1d
2023-06-26,0.49,0.4918,0.4685,0.4788,1027571059.9,XRP,494339472.22963,615768,4.748333333333333e-05,55.0,,,,1d
2023-06-27,0.4788,0.485,0.4753,0.4836,677077531.7,XRP,325329260.90332,452229,2.284e-05,59.0,364329624.47866035,434858.0,27695094.94705815,1d
2023-06-28,0.4837,0.4841,0.4406,0.4645,1119164470.4,XRP,525581762.62399,654487,7.428333333333334e-05,62.0,,,,1d
2023-06-29,0.4644,0.4769,0.4609,0.4743,724475838.2,XRP,340210353.83821,445049,-0.00011369,54.0,,,,1d
2023-06-30,0.4744,0.4826,0.4484,0.4729,1575944963.7,XRP,743383752.111,856170,4.4516666666666674e-05,56.0,397786579.2301125,445197.0,31268571.422430255,1d
2023-07-01,0.473,0.476,0.464,0.4732,726260613.9,XRP,341525429.15948,425427,8.851333333333333e-05,59.0,,,,1d
2023-07-02,0.4732,0.4958,0.4694,0.4843,1618516149.4,XRP,783087274.29141,843487,0.0001,63.0,,,,1d
2023-07-03,0.4843,0.4911,0.4781,0.4888,1086895654.7,XRP,526051465.42013,580790,0.0001,62.0,344916211.10459125,328114.0,27990140.909918316,1d
2023-07-04,0.4889,0.4937,0.4812,0.487,913906120.8,XRP,445374291.19879,476821,0.0001,64.0,,,,1d
2023-07-05,0.4871,0.4917,0.465,0.4773,934978035.6,XRP,448594160.29361,532807,7.533000000000001e-05,61.0,,,,1d
2023-07-06,0.4774,0.4839,0.4607,0.4618,1077078260.3,XRP,508616020.84622,566485,2.648666666666667e-05,56.0,349951484.25940275,392688.0,27125275.64271407,1d
2023-07-07,0.4617,0.4704,0.4563,0.4683,582412225.2,XRP,271191981.76182,354092,1.7786666666666667e-05,55.0,,,,1d
2023-07-08,0.4684,0.4746,0.4646,0.4702,487722633.3,XRP,228751212.37019,293143,1.5383333333333336e-05,58.0,,,,1d
2023-07-09,0.4703,0.4715,0.466,0.4677,349867829.9,XRP,164157334.87324,208639,6.089666666666667e-05,55.0,425480581.581576,594265.0,33188679.628863256,1d
