Date,Open,High,Low,Close,Volume,symbol,Quote_Volume,Number_Of_Trades,funding_Rate,fetch_fear_greed,hash_rate,tx_count,miners_revenue,time_frame,pct_change,log_return,Close_norm
2023-01-01,246.11,246.59,243.25,244.36,793153.38,BNB,193985583.2792,246426,-3.5e-06,26.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,,,0.0354682038945123
2023-01-02,244.35,247.88,240.4,245.07,1476135.06,BNB,362014330.10557,407787,-2.5086666666666665e-05,27.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,0.290554918972008,0.0029013362403214,0.0361127502156052
2023-01-03,245.06,246.9,244.02,245.97,917619.33,BNB,225254035.322,287346,-5.1613333333333336e-05,26.0,261883481.8059322,272055.0,16511361.794084923,1d,0.3672420124862352,0.0036656932543084,0.0369297807634696
2023-01-04,245.97,260.9,245.47,258.54,2601842.57,BNB,664724650.61011,747686,0.0,29.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,5.110379314550562,0.0498408435796056,0.0483409740819754
2023-01-05,258.55,258.9,255.0,256.44,1016972.84,BNB,261280295.1172,344953,-0.0003960533333333,29.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,-0.8122534230680101,-0.0081557017367452,0.0464345694702918
2023-01-06,256.43,260.5,253.95,259.69,1642251.62,BNB,422647779.1308,519824,-0.0002383633333333,26.0,305064103.23047346,276071.0,19587656.115701865,1d,1.267352987053494,0.0125938928398471,0.0493849575598021
2023-01-07,259.69,264.0,259.21,261.11,722545.09,BNB,188645181.5799,295305,-0.00022145,25.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,0.5468058069236559,0.0054531625148787,0.0506740502019881
2023-01-08,261.1,277.0,259.83,274.7,1576056.16,BNB,419479859.02601,512241,-0.00017759,25.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,5.204702998736166,0.0507378186274457,0.0630112114747401
2023-01-09,274.7,283.55,271.27,272.44,2398756.73,BNB,666242323.2157,791760,-1.8366666666666665e-05,25.0,257609687.17239985,287347.0,16568165.610140678,1d,-0.8227156898434673,-0.0082611867281105,0.0609595569878807
2023-01-10,272.44,278.65,270.07,277.02,1433539.8,BNB,394249669.61854,493344,-6.48e-06,26.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,1.6811040963147894,0.0166712993738349,0.0651173346647905
2023-01-11,277.01,287.4,273.91,284.74,1506445.25,BNB,419577627.44904,525734,-0.0001759166666666,26.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,2.78680239693887,0.0274867774386473,0.0721256411420271
2023-01-12,284.74,288.67,276.51,287.52,2285067.64,BNB,650217253.89386,813835,-2.576666666666667e-06,30.0,255914886.5988972,315980.0,17645261.628721908,1d,0.9763292828545156,0.0097159398496489,0.0746493577232082
2023-01-13,287.52,296.25,284.63,293.67,1784645.31,BNB,515825584.99797,620094,-0.0001788233333333,31.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,2.138981636060122,0.0211642649061999,0.0802323998002814
2023-01-14,293.67,315.3,293.15,305.25,3307812.49,BNB,1011255618.20288,1211788,0.0001572466666666,46.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,3.943201552763309,0.0386744250493654,0.0907448595161363
2023-01-15,305.26,306.24,292.0,302.2,1490260.82,BNB,446253710.98226,606658,3.083e-05,52.0,280250606.7848099,252086.0,21360708.69711005,1d,-0.999180999181004,-0.0100420631521749,0.0879760337705959
2023-01-16,302.2,308.19,293.0,299.02,1710474.04,BNB,513925445.33329,684248,0.0,45.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,-1.0522832561217776,-0.0105785890528574,0.0850891925014751
2023-01-17,299.01,306.0,294.0,299.28,1351462.88,BNB,406983516.96618,595067,0.0,51.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,0.0869507056384222,0.0008691292541089,0.085325223548636
2023-01-18,299.28,305.48,281.1,286.44,2936274.92,BNB,863359895.79327,1207704,0.0,52.0,261608422.1400793,300045.0,19114033.15355645,1d,-4.290296712109054,-0.0438504999011515,0.0736689210657709
2023-01-19,286.44,295.4,285.82,294.4,1188547.72,BNB,345037943.16703,489901,-0.00010275,45.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,2.7789414886189023,0.027410296715982,0.0808951023557714
2023-01-20,294.39,305.66,286.69,305.24,2112548.65,BNB,621709129.85053,778552,-2.65e-06,51.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,3.682065217391317,0.0361589655667113,0.0907357813989378
2023-01-21,305.24,310.55,298.16,299.12,2167116.69,BNB,658636287.61932,879464,9.752e-05,53.0,257871158.96664968,287860.0,20109654.849325083,1d,-2.0049796881142723,-0.0202535217525741,0.0851799736734601
2023-01-22,299.13,312.0,298.45,303.19,1788927.68,BNB,543671642.93729,712209,8.726666666666666e-05,53.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,1.3606579299277888,0.0135148410251126,0.0888747673732468
2023-01-23,303.19,308.24,300.62,305.36,1372118.46,BNB,418623200.20999,628940,6.925666666666667e-05,50.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,0.7157228140769911,0.0071317367430034,0.0908447188053198
2023-01-24,305.35,324.08,299.1,300.32,3016081.57,BNB,945341133.77586,1253968,0.0001833133333333,52.0,241053474.686216,292970.0,18918440.50491401,1d,-1.6505108724128914,-0.0166428355987756,0.0862693477372792
2023-01-25,300.31,314.05,292.8,306.84,2146066.87,BNB,648194704.42884,906953,0.0,51.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,2.1710175812466703,0.0214778662528968,0.0921882801506967
2023-01-26,306.84,309.49,301.3,304.68,1430128.86,BNB,437462270.898,572441,0.0,54.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,-0.7039499413374894,-0.007064393586508,0.0902274068358222
2023-01-27,304.7,310.73,298.55,308.07,1219829.56,BNB,371953761.8991,534383,0.0,55.0,287769264.3540873,303179.0,22429274.15180188,1d,1.1126427727451649,0.0110649843737258,0.0933048885661114
2023-01-28,308.07,313.79,303.51,306.08,990764.68,BNB,304531575.5043,450770,0.0,52.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,-0.6459570876748866,-0.0064805241863706,0.0914983432436112
2023-01-29,306.09,320.71,304.71,317.12,1839919.46,BNB,578939091.29425,747190,0.0,55.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,3.606900156821746,0.0354337454496804,0.1015205846307476
2023-01-30,317.13,321.26,300.88,307.18,1797667.17,BNB,556563306.22536,860516,7.406666666666667e-06,61.0,269948142.5149194,309909.0,20350898.92321813,1d,-3.134460141271445,-0.031846356154141,0.0924969361354455
2023-01-31,307.17,314.47,305.32,312.15,1203941.2,BNB,374680641.70396,610939,0.0,51.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,1.6179438765544507,0.0160499465202708,0.0970087603830965
2023-02-01,312.15,319.58,305.61,317.2,1643075.51,BNB,511884708.43581,814161,0.0,56.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,1.6178119493833076,0.0160486482529397,0.1015932095683355
2023-02-02,317.21,334.99,316.43,323.72,2683379.58,BNB,879483968.27758,1146483,0.0002492466666666,60.0,283641164.23669064,340169.0,22100256.867046896,1d,2.055485498108456,0.0203464548668082,0.107512141981753
2023-02-03,323.71,335.82,318.54,332.38,2443842.28,BNB,804098340.65386,1004876,8.914666666666666e-05,60.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,2.6751513653774817,0.026399948071876,0.1153737914756479
2023-02-04,332.38,334.34,327.1,330.41,1002090.57,BNB,331304468.445,505656,3.884e-05,58.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,-0.5926951080089005,-0.005944585166745,0.1135854023875448
2023-02-05,330.4,338.18,323.0,327.94,2107857.38,BNB,696000859.45732,930578,0.0,58.0,297334185.95846194,254113.0,22388253.779740416,1d,-0.747556066705013,-0.0075036427109098,0.111343107439517
2023-02-06,327.93,331.62,320.6,324.57,1362741.92,BNB,445575367.6669,643735,0.0,56.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,-1.027627004939935,-0.0103294354541306,0.1082837819436249
2023-02-07,324.56,333.94,323.26,333.15,1246474.4,BNB,410505805.05575,609246,0.0,54.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,2.6434975506054226,0.0260916096409544,0.1160728064999319
2023-02-08,333.16,336.01,323.49,328.28,1269788.51,BNB,418338008.22932,598409,0.0,58.0,269948142.5149194,316963.0,20351657.38350813,1d,-1.4618039921957091,-0.0147259362470352,0.1116517634242657
2023-02-09,328.28,329.25,301.41,305.91,2287840.43,BNB,723339880.68318,1053128,0.0,55.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,-6.8143048617034125,-0.0705759617172667,0.0913440152512369
2023-02-10,305.91,309.05,302.05,305.52,1208371.41,BNB,370146420.03336,597671,-2.3806666666666667e-05,48.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,-0.1274884770030571,-0.0012756981269834,0.0909899686804956
2023-02-11,305.5,311.13,304.81,310.22,724516.72,BNB,223293925.0369,390407,-0.0002222533333333,49.0,291465748.0777028,280319.0,20695417.56190136,1d,1.5383608274417426,0.015266480279344,0.0952566837637874
