Date,Open,High,Low,Close,Volume,symbol,Quote_Volume,Number_Of_Trades,funding_Rate,fetch_fear_greed,hash_rate,tx_count,miners_revenue,time_frame
2023-07-25,239.03,240.0,236.21,237.86,831381.3,BNB,197836775.87248,315190,2.9516666666666665e-05,50.0,,,,1d
2023-07-26,237.86,240.65,236.45,239.05,896825.78,BNB,213640343.1757,318999,6.3e-07,51.0,,,,1d
2023-07-27,239.05,244.84,238.5,240.88,863978.59,BNB,208642178.65725,348175,2.479e-05,51.0,358973121.2673339,413038.0,26347218.51898918,1d
2023-07-28,240.88,243.11,239.84,241.93,642988.69,BNB,155351954.673,258851,2.4373333333333336e-05,52.0,,,,1d
2023-07-29,241.93,243.08,241.22,242.64,287503.85,BNB,69582473.1359,151844,3.316666666666667e-05,52.0,,,,1d
2023-07-30,242.65,244.06,240.39,242.72,865723.61,BNB,210046969.5134,268181,8.081000000000001e-05,52.0,437010756.32545,645854.0,31692642.533020645,1d
2023-07-31,242.71,244.71,240.57,241.04,789062.07,BNB,191622120.9413,316227,6.900333333333334e-05,50.0,,,,1d
2023-08-01,241.04,248.47,237.0,247.87,2235032.68,BNB,545587057.64992,724794,4.692e-05,53.0,,,,1d
2023-08-02,247.87,248.83,234.8,240.64,2066573.85,BNB,500290431.48082,688774,0.0,53.0,400593193.2983291,390768.0,29363951.078214865,1d
2023-08-03,240.64,242.0,238.26,241.01,842852.71,BNB,202679649.8995,357761,0.0,52.0,,,,1d
2023-08-04,241.0,243.47,240.11,241.73,753107.58,BNB,182311402.64135,346952,0.0,54.0,,,,1d
2023-08-05,241.72,243.37,239.95,243.34,488150.25,BNB,117981251.6434,232281,0.0,50.0,400593193.2983291,500723.0,28591503.046726555,1d
2023-08-06,243.34,245.59,242.77,243.26,634042.37,BNB,154818517.1493,279206,3.663333333333333e-06,49.0,,,,1d
2023-08-07,243.26,245.09,239.37,241.96,948728.34,BNB,229747850.0069,379058,0.0,49.0,,,,1d
2023-08-08,241.96,248.58,241.38,245.24,993139.46,BNB,242984006.2997,394307,0.0,54.0,325156812.74215025,331194.0,23875114.96975787,1d
2023-08-09,245.24,245.58,242.71,243.9,704680.2,BNB,172107192.7947,314761,5.125e-05,50.0,,,,1d
2023-08-10,243.9,243.99,240.34,241.33,695204.1,BNB,168321246.5413,325777,0.0,53.0,,,,1d
2023-08-11,241.33,242.0,237.95,239.76,835463.1,BNB,200315438.9823,327902,-0.00021902,51.0,393261324.6401588,506538.0,28454990.93611478,1d
2023-08-12,239.75,241.23,239.33,240.18,350181.45,BNB,84153516.769,179437,-0.00019751333333333334,54.0,,,,1d
2023-08-13,240.17,241.75,239.57,239.92,327318.7,BNB,78707030.459,170815,-0.00016582,54.0,,,,1d
2023-08-14,239.91,241.4,239.5,240.35,424722.63,BNB,102145183.2249,209050,-3.124333333333333e-05,50.0,445348917.3077294,568517.0,32337872.752744462,1d
2023-08-15,240.34,240.67,232.21,236.73,859103.7,BNB,204166639.3223,366798,-9.925666666666667e-05,53.0,,,,1d
2023-08-16,236.72,237.31,230.1,231.96,1096799.22,BNB,256346750.0666,410104,-0.00034938,52.0,,,,1d
2023-08-17,231.96,232.32,204.43,217.89,2301238.87,BNB,513950281.0837,831484,-0.00015118666666666665,50.0,406283222.8070514,502274.0,28424682.20544334,1d
2023-08-18,217.88,220.24,213.23,215.97,1678659.12,BNB,364491082.8676,536268,-0.0003057266666666667,37.0,,,,1d
2023-08-19,215.97,219.1,213.14,216.8,811986.85,BNB,175434775.1382,304342,-0.00025669,39.0,,,,1d
2023-08-20,216.8,218.0,215.23,216.41,459976.08,BNB,99550677.9298,213962,-0.00013485666666666668,37.0,421909500.6073226,612461.0,27190186.429498125,1d
2023-08-21,216.41,216.72,205.3,210.22,2198456.84,BNB,462733360.5198,710782,-0.00036027,38.0,,,,1d
2023-08-22,210.22,213.17,202.64,210.84,2586539.61,BNB,536926377.0969,806026,-0.00034756,37.0,,,,1d
2023-08-23,210.84,218.84,210.63,216.53,2128683.63,BNB,457717817.6589,711151,-0.00019306,37.0,392623891.9211836,417822.0,23718914.63540224,1d
2023-08-24,216.53,221.2,215.4,219.06,1475519.76,BNB,322188638.3685,498642,-7.936333333333333e-05,41.0,,,,1d
2023-08-25,219.07,219.63,213.44,218.36,1235788.8,BNB,267674493.7317,466338,0.0,39.0,,,,1d
2023-08-26,218.37,219.41,216.02,216.34,433747.88,BNB,94193507.1957,207248,0.0,38.0,378799106.9943814,497513.0,23075478.398958765,1d
2023-08-27,216.35,219.84,215.79,218.35,570805.87,BNB,124376004.0719,228717,0.0,38.0,,,,1d
2023-08-28,218.34,219.52,215.08,218.75,849659.49,BNB,184848810.7376,351536,0.0,39.0,,,,1d
2023-08-29,218.75,239.0,216.88,226.87,1930897.7,BNB,438905742.9664,727753,0.0,39.0,436863203.68695074,500301.0,26890150.788067795,1d
2023-08-30,226.87,227.22,221.64,223.83,763215.31,BNB,171038868.4519,309938,0.0,49.0,,,,1d
2023-08-31,223.83,226.02,213.91,216.58,1076654.67,BNB,236908498.8473,440749,0.0,52.0,,,,1d
2023-09-01,216.58,218.4,211.11,213.65,1178020.9,BNB,252192015.9567,433924,0.0,40.0,417508504.7894277,419548.0,25120794.91081459,1d
2023-09-02,213.66,215.97,213.0,214.33,527842.92,BNB,113193798.803,228639,0.0,39.0,,,,1d
2023-09-03,214.33,215.18,213.13,214.35,387336.71,BNB,82944961.0659,174178,0.0,40.0,,,,1d
2023-09-04,214.35,216.69,213.04,215.19,810363.4,BNB,174249548.0614,295677,0.0,40.0,411978590.8187068,573196.0,25039640.94070276,1d
2023-09-05,215.19,216.06,213.44,214.51,627176.58,BNB,134723500.1681,240798,0.0,40.0,,,,1d
2023-09-06,214.5,219.81,211.58,215.22,855131.91,BNB,183614563.3408,336637,0.0,42.0,,,,1d
2023-09-07,215.21,217.9,213.53,217.11,707029.46,BNB,152286031.5717,288375,0.0,41.0,393005453.9397736,537939.0,24404908.237159327,1d
2023-09-08,217.12,218.9,213.33,214.62,717857.59,BNB,154711587.1625,292092,0.0,46.0,,,,1d
2023-09-09,214.63,215.48,214.14,214.2,291152.93,BNB,62572043.7086,147857,0.0,41.0,,,,1d
2023-09-10,214.21,214.24,210.81,212.28,799731.29,BNB,170027095.7965,302037,0.0,40.0,395697272.1174433,558395.0,24948509.55641232,1d
2023-09-11,212.28,212.68,203.75,206.08,1492870.36,BNB,310072696.4165,504342,0.0,40.0,,,,1d
2023-09-12,206.08,214.89,204.94,210.73,1646456.07,BNB,347056540.2687,579104,0.0,30.0,,,,1d
2023-09-13,210.74,213.38,209.28,212.63,892685.01,BNB,188754630.3063,369404,0.0,41.0,395697272.1174433,512446.0,24786596.15628565,1d
2023-09-14,212.63,215.49,209.59,212.04,893183.79,BNB,189914085.4915,393612,0.0,45.0,,,,1d
2023-09-15,212.05,214.9,210.79,214.0,674322.35,BNB,143297977.8645,323263,-1.7173333333333334e-05,45.0,,,,1d
2023-09-16,214.01,215.83,213.17,214.74,579713.99,BNB,124332685.1949,268655,0.0,43.0,417231817.5388007,593144.0,26464639.493225966,1d
2023-09-17,214.74,216.91,213.1,216.31,656273.54,BNB,141345561.719,270091,0.0,46.0,,,,1d
2023-09-18,216.3,221.46,215.0,215.99,1514483.11,BNB,329931484.1221,571346,0.0,46.0,,,,1d
2023-09-19,215.98,219.99,215.31,217.22,769627.28,BNB,167419471.9761,329322,8.5e-06,46.0,385677556.7313763,493887.0,25100244.17051251,1d
2023-09-20,217.21,219.04,212.78,214.39,832763.76,BNB,179472556.8448,382045,0.0,47.0,,,,1d
2023-09-21,214.4,215.29,209.2,210.91,976988.61,BNB,206829608.9276,405536,0.0,47.0,,,,1d
2023-09-22,210.9,212.34,209.7,211.15,542359.64,BNB,114448109.6745,238164,0.0,43.0,366288302.28544635,441679.0,22706065.06682296,1d
2023-09-23,211.16,211.79,209.94,210.52,263789.79,BNB,55588728.8432,141638,0.0,47.0,,,,1d
2023-09-24,210.53,211.36,206.0,208.34,452883.06,BNB,94992754.2783,207549,0.0,44.0,,,,1d
2023-09-25,208.34,210.69,206.52,210.06,696868.51,BNB,145677512.8635,284283,0.0,47.0,411719409.5456568,285750.0,24661550.73070846,1d
2023-09-26,210.07,214.0,209.82,212.68,832483.65,BNB,176493972.9796,315020,3.279333333333334e-05,46.0,,,,1d
2023-09-27,212.67,216.13,210.52,212.15,913447.87,BNB,194724837.9218,383757,2.4040000000000004e-05,44.0,,,,1d
2023-09-28,212.14,217.2,211.62,215.06,845149.15,BNB,181080241.5122,362960,3.411333333333333e-05,46.0,414558853.7494199,378975.0,25747626.191917732,1d
2023-09-29,215.07,217.62,214.46,215.21,624880.3,BNB,134903211.6496,293817,1.8166666666666667e-06,48.0,,,,1d
2023-09-30,215.22,216.59,214.1,214.69,415539.66,BNB,89423206.9227,201942,0.0,47.0,,,,1d
2023-10-01,214.68,219.93,213.13,218.29,845811.45,BNB,182868033.6908,356320,5.842e-05,48.0,400361632.7306042,320516.0,24442856.9810465,1d
2023-10-02,218.29,221.73,213.19,214.7,1271741.29,BNB,276872745.3289,501294,4.04e-05,50.0,,,,1d
2023-10-03,214.7,215.92,212.34,213.46,717473.92,BNB,153676587.7751,320927,0.0,50.0,,,,1d
2023-10-04,213.46,213.83,210.79,213.45,716411.88,BNB,152148184.8262,332030,0.0,49.0,373280259.4846018,287430.0,23240602.983478393,1d
2023-10-05,213.45,214.09,210.27,210.8,599115.09,BNB,127002686.5129,286475,1.7046666666666667e-05,48.0,,,,1d
2023-10-06,210.79,214.69,210.25,213.42,610055.16,BNB,129570274.8008,293412,1.769e-05,50.0,,,,1d
2023-10-07,213.43,213.99,211.63,212.33,291054.39,BNB,61989561.6486,163883,1.6723333333333333e-05,49.0,487258964.67073977,244567.0,31014954.909119453,1d
2023-10-08,212.34,213.0,208.73,211.42,550912.91,BNB,116328042.4309,264961,5.2296666666666663e-05,50.0,,,,1d
2023-10-09,211.43,212.31,201.43,205.83,1363022.86,BNB,282156038.0831,524246,0.0,50.0,,,,1d
2023-10-10,205.83,215.0,205.56,208.59,1507507.66,BNB,314211509.4966,606661,0.0,50.0,461613756.0038587,285060.0,28707330.94272675,1d
2023-10-11,208.58,208.88,204.16,206.61,1081048.84,BNB,222968664.7856,435299,0.0,47.0,,,,1d
2023-10-12,206.61,207.47,202.57,205.29,895955.8,BNB,183877944.5559,409386,0.0,45.0,,,,1d
2023-10-13,205.28,208.43,204.4,206.05,637209.5,BNB,131325504.273,317925,0.0,44.0,393226532.892176,279518.0,24087147.492945295,1d
2023-10-14,206.06,207.14,205.76,206.6,257532.42,BNB,53166488.2724,157513,0.0,47.0,,,,1d
2023-10-15,206.6,212.0,206.36,209.87,685642.77,BNB,143139985.4183,336005,0.0,45.0,,,,1d
2023-10-16,209.87,220.14,209.66,214.75,1423734.84,BNB,304575088.4086,652797,6.14e-06,47.0,416156889.9191482,299782.0,25518086.84010881,1d
2023-10-17,214.75,215.14,208.75,211.55,850586.0,BNB,180566532.2805,415116,5.937666666666667e-05,52.0,,,,1d
2023-10-18,211.54,214.08,210.0,210.37,509110.37,BNB,108003659.7245,272390,0.0,50.0,,,,1d
2023-10-19,210.37,211.59,208.1,211.32,558544.3,BNB,117438570.2664,269176,0.0,52.0,424739231.98894006,282007.0,25797505.892024655,1d
2023-10-20,211.33,216.8,210.63,212.17,856401.02,BNB,182933763.5628,386595,7.669666666666667e-05,53.0,,,,1d
2023-10-21,212.17,215.99,211.49,214.32,578895.49,BNB,123732449.2219,268254,6.0440000000000004e-05,63.0,,,,1d
2023-10-22,214.33,218.82,213.68,217.95,660305.78,BNB,142306495.0086,321960,0.00010168333333333334,53.0,464179303.53077024,252457.0,28981484.98366903,1d
2023-10-23,217.95,231.73,217.05,228.8,1803856.5,BNB,401027752.9097,793275,0.00010937333333333333,53.0,,,,1d
2023-10-24,228.81,238.46,221.49,225.32,2111174.48,BNB,483726807.2749,911672,0.00013363666666666666,66.0,,,,1d
2023-10-25,225.33,229.32,221.63,222.29,1205240.83,BNB,271879916.5541,586630,0.00015223666666666665,72.0,436874638.6171956,476549.0,32725349.07621698,1d
2023-10-26,222.28,228.49,218.6,223.32,1475859.55,BNB,330580173.7916,676289,0.00020714,71.0,,,,1d
2023-10-27,223.33,233.0,220.01,224.18,1883700.29,BNB,425550042.4829,826771,0.00015234666666666668,70.0,,,,1d
2023-10-28,224.18,228.71,224.13,225.8,606598.81,BNB,137472542.4069,291511,3.639e-05,65.0,485416265.1302173,564383.0,34772370.76564866,1d
2023-10-29,225.81,228.29,223.6,227.2,465688.44,BNB,105347165.6482,269788,5.022e-05,72.0,,,,1d
2023-10-30,227.2,229.39,224.61,228.1,742118.21,BNB,168791706.887,396242,0.00010865333333333333,68.0,,,,1d
2023-10-31,228.11,229.49,223.37,226.35,804827.05,BNB,182295129.3823,431129,0.00011682999999999999,66.0,481286782.8761844,433751.0,33982514.00176837,1d
2023-11-01,226.35,230.15,222.42,228.15,945051.54,BNB,213420937.5511,518404,4.422666666666666e-05,66.0,,,,1d
2023-11-02,228.15,233.97,227.7,232.03,1439237.93,BNB,331992103.0919,705501,0.0002908233333333333,72.0,,,,1d
2023-11-03,232.02,232.63,225.54,230.4,959756.38,BNB,219806012.829,572205,0.00015650333333333335,65.0,422290338.52361983,452354.0,30526523.557337712,1d
2023-11-04,230.39,238.77,229.51,237.36,835599.55,BNB,196061796.9205,502991,0.00015245666666666667,68.0,,,,1d
2023-11-05,237.35,245.64,236.34,244.0,1294305.17,BNB,313487660.5823,716234,5.223666666666667e-05,70.0,,,,1d
2023-11-06,244.0,256.0,241.58,255.27,1734899.25,BNB,433422805.1281,945851,0.00017664333333333336,74.0,394344654.35661566,439319.0,30426194.06464776,1d
2023-11-07,255.28,255.69,242.21,246.39,1609174.86,BNB,399058420.5535,879553,0.00022351,68.0,,,,1d
2023-11-08,246.38,249.67,244.15,246.78,1040251.6,BNB,256341323.7315,569589,0.00024067666666666667,66.0,,,,1d
2023-11-09,246.78,256.36,238.9,251.84,2330828.07,BNB,580309853.9953,1263797,0.00017522666666666665,69.0,444025870.65351206,573466.0,42386514.038143665,1d
2023-11-10,251.85,258.31,248.05,251.14,1489276.24,BNB,376494783.5043,903196,0.00012254,70.0,,,,1d
2023-11-11,251.13,255.38,246.03,251.66,1109684.69,BNB,278336021.9309,692923,0.0002667666666666667,70.0,,,,1d
2023-11-12,251.65,252.11,243.0,247.68,858886.45,BNB,213426069.3469,589973,6.024666666666666e-05,73.0,506083624.1310116,703327.0,44174930.492356926,1d
2023-11-13,247.69,250.37,240.22,241.16,1107331.59,BNB,271901909.1533,770845,0.0001917366666666667,72.0,,,,1d
2023-11-14,241.16,249.77,233.0,242.4,1522251.72,BNB,370120765.8896,905119,0.00016972333333333334,69.0,,,,1d
2023-11-15,242.4,254.8,242.24,254.02,1379068.8,BNB,344514595.4318,731495,0.00014604666666666666,60.0,475848125.7683755,561942.0,38830543.630601875,1d
2023-11-16,254.02,256.12,240.1,242.82,1639285.16,BNB,407867073.9734,917381,0.00020054666666666666,70.0,,,,1d
2023-11-17,242.81,246.04,238.45,244.97,1104324.17,BNB,268767495.092,689639,3.7369999999999996e-05,63.0,,,,1d
2023-11-18,244.96,245.38,238.57,244.91,660615.55,BNB,160591922.0892,418536,6.668e-05,69.0,479063315.80735093,629266.0,46206459.47486679,1d
2023-11-19,244.91,247.05,242.0,246.55,637888.6,BNB,155762721.7102,375675,4.1196666666666665e-05,66.0,,,,1d
2023-11-20,246.55,269.34,233.46,253.27,3373122.52,BNB,853075679.5452,1674524,0.00014406666666666665,69.0,,,,1d
2023-11-21,253.26,272.42,224.0,225.66,9702082.76,BNB,2429908276.2316,4645058,0.00025263333333333337,71.0,488708885.9242776,522593.0,41691019.301160336,1d
2023-11-22,225.66,238.49,224.62,236.38,3584881.97,BNB,836887321.5758,1555300,8.021333333333335e-05,62.0,,,,1d
2023-11-23,236.39,239.42,230.3,233.89,1573333.64,BNB,368851507.4504,797491,6.677333333333334e-05,66.0,,,,1d
2023-11-24,233.88,237.0,231.58,232.86,1240754.31,BNB,291055644.8724,677678,7.372666666666667e-05,66.0,540151926.5478858,623898.0,43175803.346235916,1d
2023-11-25,232.86,235.85,232.25,234.45,652469.49,BNB,152745519.8673,378542,0.00013433666666666665,73.0,,,,1d
2023-11-26,234.44,234.5,227.76,231.92,993331.96,BNB,230484484.3509,500754,7.417666666666667e-05,73.0,,,,1d
2023-11-27,231.91,233.1,222.5,227.42,1442608.02,BNB,327934200.8705,764958,0.00012018,66.0,439166010.2949663,479487.0,33990153.118594855,1d
2023-11-28,227.41,231.95,224.37,229.69,1077045.65,BNB,246147739.9644,574297,0.00011223333333333333,68.0,,,,1d
2023-11-29,229.7,231.45,226.32,227.43,789061.15,BNB,180548539.4703,457662,0.00015394333333333332,72.0,,,,1d
2023-11-30,227.43,229.37,226.16,227.67,701197.25,BNB,159737118.4234,414816,0.00020662666666666668,74.0,452678810.6117344,411882.0,34288709.36377425,1d
2023-12-01,227.66,230.14,227.16,228.64,812707.35,BNB,185946956.8952,467761,0.00014671333333333332,71.0,,,,1d
2023-12-02,228.64,230.57,226.41,229.24,827934.05,BNB,189234646.5774,400893,0.0001598,74.0,,,,1d
2023-12-03,229.23,232.04,226.08,228.23,1218955.01,BNB,278161504.3573,578895,0.00019055666666666668,73.0,557403013.066688,707876.0,46347878.82500001,1d
2023-12-04,228.24,237.59,223.03,233.66,2912390.62,BNB,672411220.5524,1248212,0.00024527333333333333,74.0,,,,1d
2023-12-05,233.65,235.19,227.96,231.43,1647883.45,BNB,381166127.0082,760732,9.075333333333332e-05,75.0,,,,1d
2023-12-06,231.44,235.15,228.56,229.6,1894332.97,BNB,438302071.2918,875326,0.00021207333333333336,72.0,459435210.7701186,467795.0,50935074.8445154,1d
2023-12-07,229.6,235.0,228.37,232.81,1671999.13,BNB,387838250.4159,786814,0.00026085,72.0,,,,1d
2023-12-08,232.81,240.22,231.0,239.1,1845001.66,BNB,434449875.0302,845767,0.00041157,72.0,,,,1d
2023-12-09,239.09,245.92,236.21,237.87,2073301.81,BNB,500714420.3997,918583,0.00045801,73.0,530377412.4331516,587398.0,49983455.1733174,1d
2023-12-10,237.86,241.51,236.76,239.96,996496.08,BNB,238841210.2179,480908,0.00027808,74.0,,,,1d
2023-12-11,239.96,248.41,225.58,246.63,4361370.04,BNB,1043612169.7213,1856157,0.00017409999999999998,74.0,,,,1d
2023-12-12,246.63,257.13,245.65,253.64,3758584.38,BNB,948267557.5168,1565545,0.0,67.0,481794448.2864064,543162.0,42108188.76068561,1d
2023-12-13,253.64,255.95,244.16,251.86,2147289.19,BNB,536436456.4646,1024251,-0.00041786,65.0,,,,1d
2023-12-14,251.86,254.19,245.5,253.07,1571194.6,BNB,394190629.4132,779921,-0.0004529966666666667,72.0,,,,1d
2023-12-15,253.08,253.29,242.1,244.55,1147137.16,BNB,284494608.0063,660174,-0.00016687333333333335,70.0,545364549.1019738,632636.0,61874809.91705933,1d
2023-12-16,244.55,248.42,242.42,244.16,727608.81,BNB,178893295.2292,447597,-0.0003634833333333333,67.0,,,,1d
2023-12-17,244.16,244.37,238.71,238.97,814485.93,BNB,196831681.0149,500903,-0.00012992333333333334,73.0,,,,1d
2023-12-18,238.97,241.88,232.01,241.86,1465287.95,BNB,347376525.8334,770702,9.150666666666667e-05,65.0,562093523.0008074,640936.0,59706278.14765298,1d
2023-12-19,241.85,254.41,241.51,252.35,2400521.24,BNB,600097628.3619,1230213,7.103e-05,73.0,,,,1d
2023-12-20,252.35,261.45,250.24,259.97,2018595.16,BNB,517186126.3608,984463,-0.0005550266666666668,74.0,,,,1d
2023-12-21,259.97,274.65,256.2,271.91,2075590.66,BNB,555841905.2274,1082125,-0.0005637733333333333,70.0,488486037.84593976,588137.0,59081092.58587713,1d
2023-12-22,271.91,276.03,264.7,271.07,1675695.24,BNB,452742910.1498,883584,-0.0003515433333333333,74.0,,,,1d
2023-12-23,271.07,271.97,265.36,270.75,724021.58,BNB,194349985.0011,421168,-0.00046480333333333334,70.0,,,,1d
2023-12-24,270.76,272.18,260.53,264.02,1046557.59,BNB,280107090.1154,610028,-0.00026476666666666663,71.0,612085087.5512694,723459.0,56344289.0489318,1d
2023-12-25,264.0,268.15,261.11,266.56,830507.12,BNB,220166336.7386,510325,-0.0002491866666666667,73.0,,,,1d
2023-12-26,266.56,302.9,263.82,297.51,5142935.23,BNB,1477282597.5085,2203303,0.0,71.0,,,,1d
2023-12-27,297.5,324.13,285.0,323.76,3928291.07,BNB,1194848166.31246,1926773,-0.00027578333333333336,73.0,461748399.3807821,545556.0,46783050.714829125,1d
2023-12-28,323.75,337.73,319.2,322.21,4582442.88,BNB,1502213759.88456,2296793,-0.0008758833333333333,73.0,,,,1d
2023-12-29,322.2,325.25,306.46,313.29,2408793.98,BNB,761195072.50323,1404059,-0.00057181,65.0,,,,1d
2023-12-30,313.29,320.48,311.84,316.71,1141399.89,BNB,360847685.38071,733276,-0.0005987833333333334,68.0,519019518.6838249,533823.0,49356320.35824165,1d
2023-12-31,316.69,324.79,306.38,311.33,1294462.46,BNB,411337028.18418,797800,-0.0010028433333333332,67.0,,,,1d
2024-01-01,311.33,315.37,306.65,313.53,893204.63,BNB,277686078.85665,608943,-0.00060295,65.0,,,,1d
2024-01-02,313.53,321.14,304.9,311.88,1412989.05,BNB,444402744.93758,883681,-2.1186666666666665e-05,71.0,468907289.29366255,367319.0,43517765.64175245,1d
2024-01-03,311.88,334.3,285.38,315.6,4187171.99,BNB,1324315253.95675,2180171,-0.00026191666666666665,70.0,,,,1d
2024-01-04,315.6,324.15,310.58,323.02,1605932.56,BNB,511840520.54259,935708,-0.00022708333333333334,68.0,,,,1d
2024-01-05,323.02,326.6,308.0,317.14,1720089.71,BNB,546933961.55196,1094522,-0.0007626299999999999,72.0,493963403.98874366,420884.0,42917989.38384478,1d
2024-01-06,317.13,317.14,300.02,307.2,1356866.81,BNB,415005225.71703,849346,-0.0009638433333333333,70.0,,,,1d
2024-01-07,307.2,309.41,299.2,302.06,841739.14,BNB,256954048.8626,553410,-0.0009070933333333334,71.0,,,,1d
2024-01-08,302.06,307.81,289.17,303.84,1751017.33,BNB,523876470.10183,1022991,-0.0005988333333333333,71.0,447556918.3163843,414359.0,40680377.09676569,1d
2024-01-09,303.85,306.9,295.85,301.37,1643131.47,BNB,495120851.61103,1081476,-2.8653333333333332e-05,76.0,,,,1d
2024-01-10,301.37,310.42,289.02,305.99,1432577.58,BNB,428140255.21433,1061103,0.0,73.0,,,,1d
2024-01-11,305.99,317.0,301.4,308.51,1926277.05,BNB,596331944.82779,1228485,0.0,76.0,629490624.9490609,449075.0,55090803.641925655,1d
2024-01-12,308.5,313.35,288.48,296.81,1609467.98,BNB,490664394.8399,1111360,2.8153333333333334e-05,71.0,,,,1d
2024-01-13,296.82,303.27,290.96,302.35,729110.34,BNB,218016535.5021,502443,2.7946666666666664e-05,64.0,,,,1d
2024-01-14,302.36,306.89,298.89,299.67,728241.82,BNB,221288486.55653,546468,4.0186666666666666e-05,60.0,465750288.9796519,591806.0,43605321.901035935,1d
2024-01-15,299.67,322.23,299.58,317.14,2438420.66,BNB,769327364.80349,1380088,7.532666666666666e-05,52.0,,,,1d
2024-01-16,317.14,318.87,312.63,315.05,1168273.94,BNB,369348908.1844,730673,-0.0004005233333333334,64.0,,,,1d
2024-01-17,315.04,316.16,306.17,309.25,1504606.87,BNB,468761186.48953,842341,-0.00035867999999999995,60.0,440279570.0510773,449415.0,36774948.19774859,1d
2024-01-18,309.25,315.0,305.55,312.73,1409050.09,BNB,438124662.28406,813143,-0.0003328566666666666,63.0,,,,1d
2024-01-19,312.73,315.75,304.54,314.39,1312335.16,BNB,408138710.69639,823249,-0.00047733000000000004,51.0,,,,1d
2024-01-20,314.4,317.14,311.88,317.03,645245.87,BNB,202788905.0967,404640,-0.00038153,52.0,513378340.1866717,563331.0,40838677.04548536,1d
2024-01-21,317.03,321.58,316.04,318.41,694838.94,BNB,221350642.61899,413835,-0.00028000333333333334,56.0,,,,1d
2024-01-22,318.41,320.0,303.3,305.8,1369031.98,BNB,427623512.72229,891529,-0.00044983,55.0,,,,1d
2024-01-23,305.8,311.2,290.1,298.52,1587110.53,BNB,473927369.8848,987652,-0.0003030166666666667,50.0,538506482.5398962,368462.0,41501393.373973474,1d
2024-01-24,298.53,300.45,289.94,292.91,1301183.12,BNB,382747015.2446,757600,-0.00015413000000000002,48.0,,,,1d
2024-01-25,292.92,296.4,287.46,292.08,1421956.81,BNB,415141589.9389,813967,0.0,52.0,,,,1d
2024-01-26,292.09,303.96,290.68,302.07,966165.46,BNB,289190389.8354,581723,0.0,49.0,531512891.8575599,493218.0,41750111.50718081,1d
2024-01-27,302.08,307.73,301.88,305.68,557398.07,BNB,169842053.67923,373668,0.0,55.0,,,,1d
2024-01-28,305.68,308.99,303.11,305.24,666650.45,BNB,204142871.5346,465756,0.0,54.0,,,,1d
2024-01-29,305.25,311.0,304.42,310.67,658865.79,BNB,202949291.0058,422015,0.0,55.0,545500073.2222326,575203.0,43764851.71744079,1d
2024-01-30,310.68,313.13,306.33,307.59,614069.47,BNB,190335371.2822,388676,0.0,61.0,,,,1d
2024-01-31,307.59,308.06,298.46,300.53,883196.04,BNB,268367357.6507,535635,0.0,60.0,,,,1d
2024-02-01,300.53,302.12,296.39,300.14,729061.38,BNB,218148518.6478,466881,0.0,63.0,535009687.19872814,413272.0,43048043.6250182,1d
2024-02-02,300.14,305.28,299.7,301.27,588363.33,BNB,177803252.9335,373190,0.0,63.0,,,,1d
2024-02-03,301.28,303.74,299.52,299.66,359716.63,BNB,108449400.5851,254879,0.0,60.0,,,,1d
2024-02-04,299.67,307.8,297.91,304.72,853662.19,BNB,259255710.03023,502712,0.0,60.0,581751116.6716322,336211.0,45783886.783488914,1d
2024-02-05,304.72,306.94,299.34,301.13,943266.7,BNB,285896536.3493,525838,-1.7906666666666666e-05,60.0,,,,1d
2024-02-06,301.13,303.65,300.74,302.77,517638.95,BNB,156554307.729,345825,0.0,64.0,,,,1d
2024-02-07,302.77,308.79,300.7,307.41,682532.21,BNB,207931561.27173,431936,0.0,62.0,600517281.7255559,427538.0,47540598.549763575,1d
2024-02-08,307.41,320.33,307.4,318.54,1440848.95,BNB,453618577.53695,792329,-0.00036994333333333334,66.0,,,,1d
2024-02-09,318.54,325.82,317.08,323.78,1151659.48,BNB,371039095.0622,658678,-0.0008101700000000001,72.0,,,,1d
2024-02-10,323.78,324.8,318.49,322.59,524957.56,BNB,168983307.125,327308,-0.0006217133333333333,74.0,570491417.639278,399252.0,46943037.64336504,1d
2024-02-11,322.58,324.24,319.61,320.43,420924.57,BNB,135529036.8617,299717,-0.0005810033333333333,71.0,,,,1d
2024-02-12,320.43,330.54,315.22,327.66,1073787.11,BNB,346334415.83242,648867,-0.0005289833333333333,70.0,,,,1d
2024-02-13,327.66,328.99,317.69,324.3,841424.0,BNB,272446531.96609,546332,-0.0006271266666666666,79.0,506686456.4559378,313178.0,44242861.69005214,1d
2024-02-14,324.3,334.42,323.02,333.47,836892.37,BNB,276683733.48377,499304,-0.00033466666666666665,74.0,,,,1d
2024-02-15,333.47,366.4,332.9,353.89,2307886.78,BNB,809761320.21984,1166713,-0.00013065333333333335,72.0,,,,1d
2024-02-16,353.9,367.11,350.65,360.25,1612624.31,BNB,578276908.53326,955856,-3.8696666666666665e-05,72.0,544386616.4219546,312782.0,47283903.32749274,1d
2024-02-17,360.24,363.3,348.0,352.41,1101306.98,BNB,391322299.18674,658451,-3.577e-05,76.0,,,,1d
2024-02-18,352.42,357.8,348.71,349.87,809089.19,BNB,285303656.8862,520091,-0.00015737333333333333,72.0,,,,1d
