Date,Open,High,Low,Close,Volume,symbol,Quote_Volume,Number_Of_Trades,funding_Rate,fetch_fear_greed,active_addresses,hash_rate,tx_count,miners_revenue,google_interest,time_frame,pct_change,log_return,Close_norm,sentiment_mix
2025-09-14,934.22,945.98,923.15,926.82,550735.3,BNB,513838304.4859,822994,3.484333333333333e-05,55.0,,956568711.0781472,452266.1142857143,54394042.38259282,62,1d,-0.7910426991789787,-0.007941880402466253,0.4248482738788916,57.8
2025-09-15,926.82,936.13,911.0,920.12,566059.27,BNB,521422099.1558,861533,0.0,53.0,,1102300337.8258162,535154.0,60079253.51947369,66,1d,-0.7229019658617664,-0.007255275634396644,0.41470797451303865,58.2
2025-09-16,920.11,960.03,917.05,956.26,904805.28,BNB,850868058.5913,1109190,6.5e-07,52.0,,956568711.0781472,452266.1142857143,54394042.38259282,59,1d,3.92774855453637,0.038525746282588,0.46940505198795274,54.8
2025-09-17,956.26,996.6,946.48,990.81,1358382.52,BNB,1309521984.3208,1519131,9.149333333333332e-05,53.0,,956568711.0781472,452266.1142857143,54394042.38259282,61,1d,3.613034112061575,0.035492947816125164,0.5216957002103734,56.2
2025-09-18,990.81,1008.19,979.66,981.78,1271592.66,BNB,1263997820.8266,1386054,0.00011297,52.0,,1087599379.141188,448521.0,60565164.56275341,75,1d,-0.9113755412238467,-0.009155539749671978,0.5080289982292313,61.2
2025-09-19,981.78,1004.0,974.37,984.48,1146390.96,BNB,1133251378.7203,1292028,3.935666666666667e-05,53.0,,956568711.0781472,452266.1142857143,54394042.38259282,62,1d,0.2750106948603559,0.002746332323320991,0.5121153875259183,56.599999999999994
2025-09-20,984.48,1050.0,983.2,1044.27,1610426.54,BNB,1632985841.6475,1594761,0.0,48.0,,956568711.0781472,452266.1142857143,54394042.38259282,66,1d,6.073256947830319,0.058959772703493195,0.602606208284776,55.2
2025-09-21,1044.28,1084.28,1039.75,1048.25,1894892.89,BNB,2010587733.9495,2053390,0.0,49.0,,1146294045.7615745,513490.0,59677110.55222099,80,1d,0.3811274861865277,0.003804030355198642,0.608629848803596,61.4
2025-09-22,1048.25,1051.06,976.88,993.51,2188443.49,BNB,2218799265.9355,2237928,3.900333333333333e-05,45.0,,956568711.0781472,452266.1142857143,54394042.38259282,70,1d,-5.2220367278797974,-0.05363325868439231,0.5257820895070604,55.0
2025-09-23,993.51,1028.14,963.12,1016.87,1702514.23,BNB,1708693658.6791,1925144,1.431e-05,43.0,,956568711.0781472,452266.1142857143,54394042.38259282,64,1d,2.3512596752926607,0.02324043356953429,0.5611369243109894,51.400000000000006
