Date,Open,High,Low,Close,Volume,symbol,Quote_Volume,Number_Of_Trades,funding_Rate,fetch_fear_greed,hash_rate,tx_count,miners_revenue,time_frame,pct_change,log_return,Close_norm
2023-10-11,22.106,22.4,21.612,21.998,30822295.0,SOL,679457253.186,802191,-6.744333333333335e-05,47.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,-0.4930564979418239,-0.0049427603180469,0.0477169611349499
2023-10-12,21.998,22.045,20.82,21.274,29413394.0,SOL,629267410.841,747134,-1.5413333333333334e-05,45.0,470162158.8928191,267090.0,28303571.441823736,1d,-3.291208291662884,-0.0334658703054518,0.044843067127654
2023-10-13,21.274,22.196,21.103,21.829,23713665.0,SOL,512140597.796,678075,-6.486333333333333e-05,44.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,2.6088182758296607,0.0257536911627523,0.0470461212354568
2023-10-14,21.828,22.368,21.78,21.983,15722742.0,SOL,345839812.791,456093,-0.00018068,47.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,0.7054835310825069,0.0070300663857545,0.0476574191320363
2023-10-15,21.982,22.171,21.64,21.918,15610468.0,SOL,341773332.522,453535,-1.6599999999999997e-05,45.0,475861094.152126,251923.0,28431414.424704663,1d,-0.2956830277942135,-0.0029612103367796,0.0473994037860774
2023-10-16,21.918,25.048,21.876,23.939,57886017.0,SOL,1352444122.7,1564437,-0.00010079,47.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,9.220731818596594,0.0882007111217875,0.0554216963119683
2023-10-17,23.939,24.566,23.38,23.93,44618234.0,SOL,1072319246.179,1229501,-3.675333333333333e-05,52.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,-0.0375955553698958,-0.0003760262427059,0.0553859711102201
2023-10-18,23.93,24.433,23.345,23.408,28370163.0,SOL,676626772.272,819489,4.659666666666666e-05,50.0,439908490.27425945,271345.0,26281695.00654422,1d,-2.181362306727952,-0.0220550576425134,0.0533139094088273
2023-10-19,23.408,25.963,23.068,24.91,49595775.0,SOL,1214922745.756,1419826,-9.112666666666666e-05,52.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,6.416609706083376,0.0621914849963204,0.0592760486339079
2023-10-20,24.909,27.52,24.712,27.01,69752205.0,SOL,1849481151.91,1972589,-0.0002075633333333,53.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,8.430349257326375,0.0809378385304351,0.0676119290418104
2023-10-21,27.01,30.368,26.628,29.312,72105466.0,SOL,2073857924.034,2337584,-3.951e-05,63.0,455077748.5595787,270621.0,28815660.22229157,1d,8.522769344687141,0.0817898206871954,0.0767496417556158
2023-10-22,29.312,29.995,27.91,29.031,44413942.0,SOL,1286003384.937,1513413,-2.963333333333333e-05,53.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,-0.9586517467249034,-0.0096327639248047,0.0756342215677012
2023-10-23,29.03,32.929,28.72,31.902,92027939.0,SOL,2782270963.997,3202715,5.363333333333333e-06,53.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,9.889428541903488,0.0943044791833413,0.0870305609253621
2023-10-24,31.902,32.622,29.454,30.157,75311731.0,SOL,2352860508.311,2998618,0.0001,66.0,382265308.7900461,373854.0,28536795.17404676,1d,-5.469876496771365,-0.0562516350539407,0.0801038412530813
2023-10-25,30.157,33.96,29.972,32.446,63044534.0,SOL,2036331997.347,3013632,0.0001,72.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,7.590277547501412,0.0731601002918915,0.0891899508976949
2023-10-26,32.445,33.288,30.712,32.77,46693851.0,SOL,1495340201.003,2166650,8.323e-05,71.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,0.9985822597546878,0.0099362937225162,0.0904760581606284
2023-10-27,32.771,33.422,31.05,31.739,41526306.0,SOL,1342913840.128,1965253,0.0001,70.0,467213155.1878341,452816.0,34005980.0507042,1d,-3.1461702776930167,-0.0319672540949216,0.0863835378270344
2023-10-28,31.739,32.532,31.298,31.614,18714282.0,SOL,598516281.056,853165,0.0001,65.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,-0.3938372349475361,-0.0039461481605978,0.0858873544694212
2023-10-29,31.615,33.2,31.238,32.826,21937285.0,SOL,710126824.395,1009512,0.0001,72.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,3.8337445435566497,0.0376208238545401,0.0906983483048392
