Date,Open,High,Low,Close,Volume,symbol,Quote_Volume,Number_Of_Trades,funding_Rate,fetch_fear_greed,hash_rate,tx_count,miners_revenue,time_frame
2023-01-30,26.09,26.334,22.91,23.957,49995022.0,SOL,1226265914.088,1857392,0.00023425,61.0,,,,1d
2023-01-31,23.957,24.494,23.481,23.913,30834013.0,SOL,739308800.074,1219724,0.0001,51.0,224956785.42909947,313500.0,16954037.602669094,1d
2023-02-01,23.912,25.248,22.45,25.011,46828526.0,SOL,1113568780.773,1830740,0.0001,56.0,,,,1d
2023-02-02,25.014,26.173,24.005,24.315,43750124.0,SOL,1099135004.853,1655166,0.00015412,60.0,,,,1d
2023-02-03,24.32,25.072,23.97,24.683,29817400.0,SOL,730539465.619,1122446,7.859666666666666e-05,60.0,260167412.7136542,315951.0,20380037.06304123,1d
2023-02-04,24.683,24.943,24.144,24.318,13815432.0,SOL,339772253.109,514494,0.0001,58.0,,,,1d
2023-02-05,24.318,24.46,23.0,23.464,24775099.0,SOL,587925820.792,864606,-5.986999999999999e-05,58.0,,,,1d
2023-02-06,23.465,23.717,22.471,22.635,24425581.0,SOL,566029649.159,890814,5.310666666666667e-05,56.0,289509602.11744976,301977.0,21621117.121486917,1d
2023-02-07,22.637,23.953,22.526,23.817,28364849.0,SOL,658577760.528,1014178,5.916666666666666e-06,54.0,,,,1d
2023-02-08,23.817,24.24,22.781,23.21,26132339.0,SOL,613523458.268,932545,6.323e-05,58.0,,,,1d
2023-02-09,23.209,23.345,19.99,20.482,43873804.0,SOL,968879893.728,1407433,3.636666666666672e-06,55.0,316895645.5609923,369499.0,23332309.14710399,1d
2023-02-10,20.482,21.171,19.66,20.088,37272262.0,SOL,769087411.013,1167498,-6.744333333333333e-05,48.0,,,,1d
2023-02-11,20.087,20.888,20.078,20.782,14500615.0,SOL,295809396.524,483819,-0.00019215,49.0,,,,1d
2023-02-12,20.783,22.529,20.604,21.483,28094281.0,SOL,601716455.53,914727,-0.0003809733333333333,50.0,313943411.7760057,259642.0,22415712.264169145,1d
2023-02-13,21.484,21.595,19.72,20.748,40746850.0,SOL,838347021.91,1286718,-0.00011018333333333333,48.0,,,,1d
2023-02-14,20.748,22.373,20.639,21.836,47549012.0,SOL,1021973976.155,1433260,-0.00013946,50.0,,,,1d
2023-02-15,21.836,23.996,21.443,23.862,36721891.0,SOL,828997881.437,1173106,3.6769999999999995e-05,53.0,317275458.3617154,325460.0,23873321.525806885,1d
2023-02-16,23.862,24.16,22.203,22.257,38567693.0,SOL,904827895.156,1246620,0.0001,62.0,,,,1d
2023-02-17,22.257,23.558,22.024,23.146,27049577.0,SOL,617351212.335,865298,0.0001,61.0,,,,1d
2023-02-18,23.147,23.942,22.931,23.464,16391363.0,SOL,383544822.712,571109,0.0001,60.0,327007834.38508093,276798.0,26343409.639495973,1d
2023-02-19,23.464,25.68,23.207,24.853,42196884.0,SOL,1032111095.141,1555436,0.00011548333333333333,60.0,,,,1d
2023-02-20,24.851,27.15,24.1,26.291,58980060.0,SOL,1539751755.508,2297146,0.00016356666666666664,58.0,,,,1d
2023-02-21,26.29,26.648,24.5,24.983,39633801.0,SOL,1008255372.642,1484037,0.00012001333333333334,60.0,325061359.18040776,290457.0,26512359.26103933,1d
2023-02-22,24.983,25.266,23.2,24.145,39972526.0,SOL,954023191.748,1410011,0.0001,59.0,,,,1d
2023-02-23,24.144,24.685,23.59,23.909,25536944.0,SOL,615871865.077,987748,0.0001,56.0,,,,1d
2023-02-24,23.909,24.123,22.436,23.06,27461929.0,SOL,640682418.604,1006588,0.0001,53.0,262774152.6308686,294562.0,20417436.704952147,1d
2023-02-25,23.058,23.327,21.4,22.359,23679643.0,SOL,529757447.651,865216,5.593666666666667e-05,52.0,,,,1d
2023-02-26,22.36,23.52,22.201,23.238,17225068.0,SOL,394207150.624,636058,-4.626666666666667e-05,51.0,,,,1d
2023-02-27,23.238,23.4,22.309,22.665,21735815.0,SOL,497158389.819,820177,8.054666666666667e-05,50.0,299630548.4861114,292748.0,21360913.713135105,1d
2023-02-28,22.665,22.74,21.733,21.875,18086846.0,SOL,403113177.638,687850,8.036333333333334e-05,53.0,,,,1d
2023-03-01,21.877,22.904,21.639,22.499,18165243.0,SOL,407625212.077,660815,8.625666666666668e-05,50.0,,,,1d
2023-03-02,22.502,22.656,21.654,21.991,15947599.0,SOL,350663600.964,551845,3.966333333333334e-05,51.0,308191421.3000004,330047.0,21657536.22815396,1d
2023-03-03,21.991,22.003,20.291,21.404,23067626.0,SOL,486354738.234,773450,4.806333333333333e-05,50.0,,,,1d
2023-03-04,21.405,21.62,20.175,20.977,13027430.0,SOL,272721611.402,460432,6.864000000000001e-05,50.0,,,,1d
2023-03-05,20.976,21.727,20.821,20.96,15735280.0,SOL,334087140.72,553831,0.0001,47.0,331733821.53819484,286638.0,22389334.56458218,1d
2023-03-06,20.96,21.18,20.436,20.622,16633661.0,SOL,345902484.244,595033,3.8060000000000005e-05,48.0,,,,1d
2023-03-07,20.621,20.958,19.682,20.233,24640344.0,SOL,500755464.246,808567,-9.742666666666667e-05,49.0,,,,1d
2023-03-08,20.233,20.385,18.1,18.413,40679810.0,SOL,775412549.761,1264128,-0.00012279666666666666,50.0,284649021.0618059,292493.0,18928979.35012383,1d
2023-03-09,18.412,18.773,16.628,17.318,48509426.0,SOL,870259357.467,1481862,-3.349666666666667e-05,44.0,,,,1d
2023-03-10,17.317,18.344,15.993,18.15,66399108.0,SOL,1142207538.643,2030282,-9.812e-05,34.0,,,,1d
2023-03-11,18.151,18.859,16.927,18.061,45339193.0,SOL,804179627.742,1480175,-0.0003048733333333333,33.0,357219695.9219277,319707.0,21477230.284296937,1d
2023-03-12,18.059,20.7,17.7,20.193,38551465.0,SOL,719751989.982,1234069,-8.704e-05,33.0,,,,1d
2023-03-13,20.193,21.418,18.872,20.399,49138900.0,SOL,983428906.917,1702149,0.0001,49.0,,,,1d
2023-03-14,20.403,22.152,19.758,20.87,48954816.0,SOL,1027574622.042,1880632,0.0001,56.0,316085306.6945542,327892.0,23955889.051380202,1d
2023-03-15,20.869,21.473,18.633,19.24,45723600.0,SOL,914227249.237,1728251,0.00012688,50.0,,,,1d
2023-03-16,19.239,19.91,18.869,19.662,28052958.0,SOL,545030446.974,1021933,-5.8859999999999995e-05,52.0,,,,1d
2023-03-17,19.662,21.696,19.405,21.598,33843261.0,SOL,689435905.378,1161728,-3.0266666666666666e-05,51.0,318250274.5486265,338823.0,25280852.552496247,1d
2023-03-18,21.598,23.0,21.054,21.213,36076747.0,SOL,796520578.902,1440102,0.00015860333333333332,64.0,,,,1d
2023-03-19,21.212,22.439,21.209,21.864,25316113.0,SOL,553083244.682,904622,0.0001,63.0,,,,1d
2023-03-20,21.864,23.91,21.334,22.121,59603180.0,SOL,1357075610.164,2208131,0.0001,66.0,333405049.5271326,341288.0,27627804.86632807,1d
2023-03-21,22.121,23.333,21.516,22.526,38608173.0,SOL,867080355.224,1468517,0.0001,68.0,,,,1d
2023-03-22,22.523,23.094,20.918,21.404,35497116.0,SOL,785698102.249,1390568,8.703e-05,62.0,,,,1d
2023-03-23,21.403,22.75,21.08,22.157,24252890.0,SOL,530970181.694,868737,9.800000000000003e-06,57.0,398152679.74955547,295245.0,34269759.33971421,1d
2023-03-24,22.158,22.268,20.26,20.649,22809165.0,SOL,484122023.142,895372,0.0001,61.0,,,,1d
2023-03-25,20.649,20.966,20.074,20.394,12321219.0,SOL,253504849.308,520572,-5.6586666666666665e-05,64.0,,,,1d
2023-03-26,20.395,21.127,20.27,20.931,10967346.0,SOL,228276807.914,437996,-5.6143333333333335e-05,64.0,335318120.4383279,261243.0,25539403.027980726,1d
2023-03-27,20.929,20.978,19.297,19.887,18606757.0,SOL,374483728.688,711489,5.3003333333333335e-05,64.0,,,,1d
2023-03-28,19.887,20.898,19.595,20.439,19176313.0,SOL,386100608.115,710164,-3.740666666666667e-05,59.0,,,,1d
2023-03-29,20.44,21.55,20.412,21.086,17183738.0,SOL,362280534.593,633076,7.2433333333333365e-06,57.0,342303914.6141264,334637.0,26591193.533266988,1d
2023-03-30,21.087,21.661,20.129,20.543,20884805.0,SOL,433233141.953,770159,1.9590000000000004e-05,60.0,,,,1d
2023-03-31,20.542,21.486,20.01,21.161,15988378.0,SOL,330294656.102,619609,-5.796666666666667e-05,63.0,,,,1d
2023-04-01,21.16,21.344,20.73,21.079,9427898.0,SOL,198231354.015,407920,0.0001,61.0,326003728.2039299,319646.0,25771404.496490154,1d
2023-04-02,21.079,21.306,20.201,20.509,10121176.0,SOL,209857386.532,430990,6.870333333333334e-05,63.0,,,,1d
2023-04-03,20.509,20.989,19.937,20.444,18021745.0,SOL,367188211.001,726090,-1.555e-05,63.0,,,,1d
2023-04-04,20.445,21.269,20.273,20.905,12350855.0,SOL,256896395.859,529328,6.766e-05,62.0,377232885.49311894,421130.0,29712370.380244203,1d
2023-04-05,20.904,21.34,20.532,20.957,13247501.0,SOL,277972414.263,570671,0.0001,62.0,,,,1d
2023-04-06,20.957,20.987,20.345,20.608,9474912.0,SOL,195855313.522,430457,6.346666666666667e-05,63.0,,,,1d
2023-04-07,20.609,20.771,20.195,20.433,7491162.0,SOL,153121106.842,347051,-2.3200000000000005e-05,64.0,338032942.16648775,355031.0,25883474.596045014,1d
2023-04-08,20.434,20.726,19.821,20.025,6978247.0,SOL,141852775.916,317269,7.612000000000001e-05,61.0,,,,1d
2023-04-09,20.024,20.439,19.847,20.278,7294133.0,SOL,147044586.641,321262,2.8136666666666668e-05,61.0,,,,1d
2023-04-10,20.277,20.95,20.063,20.893,9485159.0,SOL,194127229.751,405334,8.705333333333334e-05,62.0,292803182.2991408,289625.0,22540478.67849652,1d
2023-04-11,20.892,23.7,20.819,22.999,62547800.0,SOL,1425155002.776,2050595,0.0001,68.0,,,,1d
2023-04-12,22.999,24.492,22.311,23.798,92018384.0,SOL,2169853131.331,2834584,0.0001,65.0,,,,1d
2023-04-13,23.798,25.29,23.635,24.424,47668506.0,SOL,1161399048.051,1596332,6.595666666666667e-05,61.0,338032942.16648775,332042.0,27603326.707211237,1d
2023-04-14,24.423,25.5,23.725,24.721,43015095.0,SOL,1063509148.32,1517247,0.0001,68.0,,,,1d
2023-04-15,24.72,24.809,23.811,24.057,16322630.0,SOL,395982245.439,649731,0.0001,68.0,,,,1d
2023-04-16,24.057,25.538,23.824,25.352,21337344.0,SOL,525867017.699,828548,0.00015191666666666665,68.0,295183695.97636956,232268.0,23967480.70486132,1d
2023-04-17,25.352,26.067,24.303,24.59,37707763.0,SOL,949202776.385,1376989,0.00026239,69.0,,,,1d
2023-04-18,24.59,25.46,24.0,24.829,23638577.0,SOL,587508133.891,917567,0.0001,58.0,,,,1d
2023-04-19,24.829,24.995,21.517,22.655,36346604.0,SOL,844719411.247,1365129,4.808666666666667e-05,63.0,330891401.13480145,301722.0,26367118.299820937,1d
2023-04-20,22.654,23.18,21.6,22.184,31198819.0,SOL,699722000.776,1256042,0.0001,52.0,,,,1d
2023-04-21,22.185,22.4,20.809,21.247,24671466.0,SOL,538299714.334,952869,5.475e-05,50.0,,,,1d
2023-04-22,21.246,21.99,21.033,21.782,11255626.0,SOL,242479309.159,437320,-1.0803333333333332e-05,53.0,360804518.3013832,354752.0,25972883.28916762,1d
2023-04-23,21.783,22.245,20.9,21.461,18321683.0,SOL,396894458.58,652168,4.056333333333333e-05,56.0,,,,1d
2023-04-24,21.461,22.0,20.974,21.373,20160519.0,SOL,433306141.792,728990,6.560000000000001e-05,53.0,,,,1d
2023-04-25,21.377,21.959,20.714,21.924,21620145.0,SOL,456884819.839,785834,-9.453333333333331e-06,53.0,302688354.2796839,369843.0,22252108.61633086,1d
2023-04-26,21.923,22.977,20.291,21.256,34306233.0,SOL,750525263.334,1235393,5.734666666666667e-05,56.0,,,,1d
2023-04-27,21.256,22.541,21.155,22.326,26364203.0,SOL,577813348.036,968663,-1.635666666666667e-05,59.0,,,,1d
2023-04-28,22.325,23.498,22.135,23.331,30014479.0,SOL,683949691.124,1066621,0.0001,64.0,355961504.6329083,483522.0,28310744.88306382,1d
2023-04-29,23.33,23.901,22.83,23.175,20170814.0,SOL,470695703.0,723974,8.776e-05,64.0,,,,1d
2023-04-30,23.175,24.0,22.65,22.729,22259641.0,SOL,520654524.354,779986,7.514e-05,60.0,,,,1d
2023-05-01,22.728,22.88,21.506,21.939,24319403.0,SOL,536528015.696,840323,7.178333333333333e-05,63.0,440714243.83121973,682281.0,35120914.85198403,1d
2023-05-02,21.939,22.37,21.726,22.244,15028223.0,SOL,331350301.55,537484,-4.833333333333338e-07,55.0,,,,1d
2023-05-03,22.243,22.297,21.22,22.227,26639545.0,SOL,576908796.978,856668,3.0186666666666667e-05,64.0,,,,1d
2023-05-04,22.227,22.473,21.61,21.726,19665254.0,SOL,433452429.568,586452,6.591000000000001e-05,64.0,351888475.1483047,491123.0,29770202.04218574,1d
2023-05-05,21.726,23.073,21.5,22.813,26338827.0,SOL,586895627.334,808152,7.741e-05,61.0,,,,1d
2023-05-06,22.813,23.233,21.51,21.908,22947313.0,SOL,512121834.489,755552,7.480333333333333e-05,60.0,,,,1d
2023-05-07,21.909,22.778,21.643,21.659,18994993.0,SOL,422229113.03,625866,2.5923333333333336e-05,64.0,331705159.5675005,607883.0,36809638.64957858,1d
2023-05-08,21.659,21.816,19.838,20.615,32169380.0,SOL,675683027.923,1012968,1.6176666666666667e-05,60.0,,,,1d
2023-05-09,20.616,20.981,20.399,20.648,17171093.0,SOL,354509085.072,560510,-0.00010214000000000001,51.0,,,,1d
2023-05-10,20.649,21.294,19.626,20.909,26766904.0,SOL,557270703.768,843981,-5.023333333333334e-06,52.0,405682569.25521636,671668.0,38971069.437675245,1d
2023-05-11,20.909,20.922,19.65,20.163,23317958.0,SOL,473058443.194,753341,4.281e-05,52.0,,,,1d
2023-05-12,20.164,20.938,19.79,20.898,22564392.0,SOL,458120716.471,742556,3.398666666666667e-05,49.0,,,,1d
2023-05-13,20.898,21.29,20.759,20.832,13604369.0,SOL,285596487.41,482056,6.066e-05,48.0,346023367.89415514,575640.0,27237496.705574512,1d
2023-05-14,20.832,21.29,20.611,20.917,11719142.0,SOL,245685296.435,410710,6.979333333333333e-05,48.0,,,,1d
2023-05-15,20.915,21.518,20.589,20.971,18178687.0,SOL,385529789.66,595860,5.277333333333333e-05,50.0,,,,1d
2023-05-16,20.971,21.121,20.427,20.669,15031826.0,SOL,312169478.061,509556,8.689e-05,54.0,365114312.32969475,566462.0,30101350.309985295,1d
2023-05-17,20.669,21.2,20.412,21.047,19023396.0,SOL,395456595.224,624371,7.582e-05,50.0,,,,1d
2023-05-18,21.048,21.085,20.053,20.329,16605296.0,SOL,342155161.738,556180,7.65e-05,51.0,,,,1d
2023-05-19,20.329,20.586,20.202,20.343,9320281.0,SOL,190096787.661,321950,9.233333333333332e-06,48.0,369469365.7613961,515474.0,28738962.120203372,1d
2023-05-20,20.343,20.358,20.058,20.264,6611123.0,SOL,133711283.125,244655,5.0423333333333336e-05,48.0,,,,1d
2023-05-21,20.265,20.389,19.3,19.605,12597240.0,SOL,251280699.67,427446,9.826333333333334e-05,52.0,,,,1d
2023-05-22,19.604,20.026,19.266,19.514,15206818.0,SOL,299357702.928,474893,6.936333333333334e-05,49.0,354690591.1309403,499281.0,26059060.50144273,1d
2023-05-23,19.514,20.17,19.402,20.024,17462447.0,SOL,347695964.458,496809,9.999e-05,50.0,,,,1d
2023-05-24,20.024,20.068,18.53,19.201,25178102.0,SOL,486446573.798,633547,8.745e-05,50.0,,,,1d
2023-05-25,19.202,19.615,18.755,19.243,14063561.0,SOL,271155371.579,427649,7.184333333333334e-05,51.0,371932494.8664721,460167.0,27253825.798840698,1d
2023-05-26,19.244,19.552,19.075,19.349,10719673.0,SOL,207201078.166,328805,0.0001,49.0,,,,1d
2023-05-27,19.35,20.535,19.324,20.415,13466105.0,SOL,267256835.655,427778,0.0001,48.0,,,,1d
2023-05-28,20.415,21.187,20.279,20.797,19929404.0,SOL,411709828.875,628155,0.0001,50.0,394100656.8121559,496158.0,29018379.77947518,1d
2023-05-29,20.798,20.971,20.265,20.575,14337590.0,SOL,295600800.092,429996,0.0001,52.0,,,,1d
2023-05-30,20.575,21.39,20.455,21.244,21912962.0,SOL,461764645.892,674891,0.0001,51.0,,,,1d
2023-05-31,21.245,21.329,20.32,20.809,14853305.0,SOL,307817770.402,475856,0.0001,51.0,349729770.9452385,421579.0,25853003.322265837,1d
2023-06-01,20.81,20.971,20.392,20.486,12617749.0,SOL,260916231.577,414676,0.0001,52.0,,,,1d
2023-06-02,20.486,21.378,20.289,21.247,14015369.0,SOL,294857414.355,461307,0.0001,50.0,,,,1d
2023-06-03,21.246,21.34,20.95,21.183,7281983.0,SOL,153975017.522,251645,0.0001,53.0,331093463.8956832,381453.0,23625499.65267871,1d
2023-06-04,21.184,22.297,21.026,21.814,17395573.0,SOL,380146970.042,596658,0.0001,52.0,,,,1d
2023-06-05,21.814,22.047,19.114,19.997,31641718.0,SOL,655544637.161,1002215,0.0001,53.0,,,,1d
2023-06-06,19.997,20.698,19.229,20.379,24451434.0,SOL,488234501.07,803831,-8.306666666666666e-06,44.0,384577792.6788321,462072.0,27031043.478327114,1d
2023-06-07,20.38,20.523,18.499,18.627,25918025.0,SOL,502557954.234,832705,9.387000000000001e-05,53.0,,,,1d
2023-06-08,18.627,19.112,18.212,18.873,19402118.0,SOL,363136133.716,648716,-4.366e-05,50.0,,,,1d
2023-06-09,18.873,19.378,17.095,17.384,40567556.0,SOL,738702614.232,1234998,1.67e-05,50.0,430421503.0643882,387084.0,30334803.515606057,1d
2023-06-10,17.385,17.418,12.6,15.605,138711365.0,SOL,2079250134.777,3795885,-0.00019981666666666665,49.0,,,,1d
2023-06-11,15.606,16.18,15.101,15.534,47606751.0,SOL,740521963.267,1375163,-0.00025511,47.0,,,,1d
2023-06-12,15.535,15.703,14.708,15.183,46695534.0,SOL,709668735.104,1235525,-1.934333333333333e-05,47.0,399859029.4740175,370634.0,26511537.377856184,1d
2023-06-13,15.183,16.0,14.751,15.025,45186127.0,SOL,689259606.941,1212753,-5.03e-06,45.0,,,,1d
2023-06-14,15.026,15.372,13.97,14.476,38991478.0,SOL,581027712.422,1049480,-6.674666666666667e-05,46.0,,,,1d
2023-06-15,14.476,15.089,14.161,14.766,43310113.0,SOL,634459092.197,1132768,-1.624333333333333e-05,41.0,385148460.1631553,423069.0,24289275.439930815,1d
2023-06-16,14.767,15.475,14.315,15.306,31087776.0,SOL,464200627.135,859825,2.0023333333333332e-05,47.0,,,,1d
2023-06-17,15.307,16.211,15.154,15.633,23696764.0,SOL,372573040.574,671086,2.7796666666666668e-05,47.0,,,,1d
2023-06-18,15.633,15.842,15.25,15.43,17055510.0,SOL,265858736.943,502518,-2.8293333333333332e-05,49.0,392955523.5448409,439868.0,25864498.312777586,1d
2023-06-19,15.429,16.154,15.32,16.1,22693231.0,SOL,355396883.898,573239,-6.758666666666667e-05,47.0,,,,1d
2023-06-20,16.1,16.682,15.715,16.632,30317499.0,SOL,489257696.14,851981,-5.060666666666667e-05,49.0,,,,1d
2023-06-21,16.632,17.395,16.511,17.22,35280796.0,SOL,596886645.592,936612,3.249333333333333e-05,59.0,314884889.72798514,363280.0,23415578.90437153,1d
2023-06-22,17.221,17.737,16.538,16.62,27449030.0,SOL,469219060.303,782190,1.9846666666666668e-05,65.0,,,,1d
2023-06-23,16.619,17.526,16.129,17.129,33350114.0,SOL,561016793.464,872092,6.177666666666667e-05,65.0,,,,1d
2023-06-24,17.129,17.535,16.32,16.634,23297568.0,SOL,395813127.59,689693,1.475e-05,62.0,379943751.2420316,361437.0,29007262.104907636,1d
2023-06-25,16.633,17.376,16.555,16.947,22922844.0,SOL,390409019.564,677631,-1.1030000000000003e-05,64.0,,,,1d
2023-06-26,16.949,17.115,15.888,16.264,26130622.0,SOL,433815351.324,730353,5.626666666666665e-06,55.0,,,,1d
2023-06-27,16.265,16.938,16.121,16.621,22566923.0,SOL,374190069.45,646010,5.704666666666667e-05,59.0,364329624.47866035,434858.0,27695094.94705815,1d
2023-06-28,16.624,16.649,15.473,15.967,30394269.0,SOL,490824036.834,856132,4.552333333333333e-05,62.0,,,,1d
2023-06-29,15.968,18.283,15.857,17.988,68517446.0,SOL,1197950035.772,1824078,7.233333333333333e-05,54.0,,,,1d
2023-06-30,17.988,20.038,16.991,18.858,94035375.0,SOL,1756450186.024,2644415,8.275666666666666e-05,56.0,397786579.2301125,445197.0,31268571.422430255,1d
2023-07-01,18.858,19.008,17.9,18.677,28671141.0,SOL,526707422.876,843877,7.400333333333334e-05,59.0,,,,1d
2023-07-02,18.676,19.75,18.434,19.453,44007609.0,SOL,841439970.425,1349413,0.0001,63.0,,,,1d
2023-07-03,19.454,19.658,18.85,19.251,26756614.0,SOL,515435760.634,790331,0.0001,62.0,344916211.10459125,328114.0,27990140.909918316,1d
2023-07-04,19.252,19.95,19.05,19.13,28737640.0,SOL,558738928.533,796378,8.775666666666667e-05,64.0,,,,1d
2023-07-05,19.13,19.375,18.151,18.981,23500997.0,SOL,443166107.339,662154,8.101333333333334e-05,61.0,,,,1d
2023-07-06,18.982,20.98,18.803,19.592,81649408.0,SOL,1627402730.75,2246807,6.490333333333333e-05,56.0,349951484.25940275,392688.0,27125275.64271407,1d
2023-07-07,19.592,21.982,19.259,21.484,93134662.0,SOL,1923672592.651,2561717,-1.3343333333333326e-05,55.0,,,,1d
2023-07-08,21.485,22.468,21.315,21.807,69899997.0,SOL,1526647494.818,2048174,1.8706666666666668e-05,58.0,,,,1d
2023-07-09,21.807,22.392,21.0,21.314,41490413.0,SOL,896303986.531,1186214,-9.866666666666662e-07,55.0,425480581.581576,594265.0,33188679.628863256,1d
2023-07-10,21.315,21.788,20.434,21.286,50763248.0,SOL,1069349096.412,1435878,4.8846666666666674e-05,56.0,,,,1d
2023-07-11,21.286,22.38,21.187,22.05,48596964.0,SOL,1067017727.576,1389712,-4.479e-05,57.0,,,,1d
2023-07-12,22.049,23.059,21.738,21.928,46746819.0,SOL,1039091795.222,1337724,9.676666666666667e-06,64.0,382989765.58074266,478320.0,28532856.624235082,1d
2023-07-13,21.928,26.887,21.349,26.018,98440251.0,SOL,2375224310.183,2902750,-4.255666666666666e-05,57.0,,,,1d
2023-07-14,26.018,33.579,25.22,26.671,113270586.0,SOL,3166639425.534,4316664,0.00019145,60.0,,,,1d
2023-07-15,26.67,29.111,26.424,27.459,71330112.0,SOL,1993719407.273,2650136,0.0001,56.0,369831574.5386234,484980.0,27066441.91831429,1d
2023-07-16,27.46,28.708,26.379,27.404,47019721.0,SOL,1303538768.438,1701451,0.0001,57.0,,,,1d
2023-07-17,27.403,28.488,25.5,26.79,59543632.0,SOL,1609251224.784,2080570,0.0001,54.0,,,,1d
2023-07-18,26.79,27.098,24.751,25.544,53170948.0,SOL,1361547406.282,1749643,9.723666666666668e-05,56.0,434150109.2409926,582684.0,31319782.33021599,1d
2023-07-19,25.543,26.984,25.34,26.298,46260988.0,SOL,1217709362.449,1573536,0.0001,50.0,,,,1d
2023-07-20,26.3,27.386,25.0,25.365,41224879.0,SOL,1083264609.192,1445213,9.055e-05,56.0,,,,1d
2023-07-21,25.365,25.996,25.029,25.493,31628377.0,SOL,804816147.986,1009533,3.0253333333333334e-05,50.0,300153161.94439,323847.0,21607034.364091497,1d
2023-07-22,25.494,25.965,23.95,24.512,22403777.0,SOL,567493171.649,776337,7.366333333333334e-05,52.0,,,,1d
2023-07-23,24.512,25.249,24.128,24.752,20529015.0,SOL,507779976.714,704693,8.277000000000001e-05,54.0,,,,1d
