Date,Open,High,Low,Close,Volume,symbol,Quote_Volume,Number_Of_Trades,funding_Rate,fetch_fear_greed,hash_rate,tx_count,miners_revenue,time_frame,pct_change,log_return,Close_norm
2023-02-09,1650.26,1656.2,1522.0,1544.68,6604140.847,ETH,10570920339.39659,3626250,0.0001,55.0,621827764.132736,451146.4942196532,38539060.71746736,1d,-6.397779743797938,-0.0661160820999565,0.0949534625565707
2023-02-10,1544.67,1554.0,1486.28,1512.26,4905464.68,ETH,7508443152.4602,2735743,8.942666666666668e-05,48.0,621827764.132736,451146.4942196532,38539060.71746736,1d,-2.0988165833700223,-0.0212115485100796,0.0860233417162248
2023-02-11,1512.25,1542.82,1502.83,1537.65,2103873.253,ETH,3199893749.52892,1406794,2.441333333333333e-05,49.0,291465748.0777028,280319.0,20695417.56190136,1d,1.6789440969145586,0.0166500562691101,0.0930170421522638
2023-02-12,1537.64,1547.7,1491.0,1514.49,2649623.411,ETH,4044008570.62891,1659390,5.5576666666666666e-05,50.0,621827764.132736,451146.4942196532,38539060.71746736,1d,-1.5061945176080394,-0.0151765282912479,0.0866375974063535
2023-02-13,1514.48,1526.1,1460.0,1504.85,5918159.268,ETH,8822293928.12193,3211988,6.183000000000001e-05,48.0,621827764.132736,451146.4942196532,38539060.71746736,1d,-0.6365179037167712,-0.0063855231645452,0.0839822499387121
2023-02-14,1504.86,1568.98,1470.0,1554.94,6535322.162,ETH,9982603577.18941,3480428,3.087333333333333e-05,50.0,299757181.5196575,302653.0,21647341.40068817,1d,3.328570953915677,0.0327437342181759,0.0977795896331268
2023-02-15,1554.94,1684.1,1541.77,1675.0,5965469.291,ETH,9558331915.34157,3215608,3.811666666666667e-05,53.0,621827764.132736,451146.4942196532,38539060.71746736,1d,7.721198245591476,0.0743762055992639,0.1308502345465112
2023-02-16,1674.99,1744.5,1634.02,1639.0,7811713.183,ETH,13211292223.81743,4397301,0.00011367,62.0,621827764.132736,451146.4942196532,38539060.71746736,1d,-2.1492537313432813,-0.0217268655153371,0.1209339991901741
2023-02-17,1638.99,1722.62,1631.31,1694.12,5957429.029,ETH,9986189969.91788,3544045,0.0001,61.0,321168408.7710616,321260.0,25714299.92522733,1d,3.3630262355094587,0.0330771322119159,0.1361168573246547
2023-02-18,1694.1,1715.0,1679.13,1691.66,2188299.314,ETH,3708739130.00816,1506786,0.0001,60.0,621827764.132736,451146.4942196532,38539060.71746736,1d,-0.145208131655361,-0.0014531366083319,0.1354392479086384
2023-02-19,1691.65,1729.58,1666.0,1680.31,3595633.465,ETH,6100181496.80222,2288950,0.0001,60.0,621827764.132736,451146.4942196532,38539060.71746736,1d,-0.6709386046841681,-0.0067319951630094,0.1323128792615709
2023-02-20,1680.46,1720.39,1650.0,1703.7,4212950.942,ETH,7148997088.38648,2740431,0.0001,58.0,286131855.0869458,270081.0,24027013.11118264,1d,1.3920050466878164,0.0138240563670923,0.1387556777333689
2023-02-21,1703.71,1716.99,1635.0,1659.2,4978504.599,ETH,8351819569.77419,3119701,0.0001,60.0,621827764.132736,451146.4942196532,38539060.71746736,1d,-2.611962199917828,-0.0264667980762336,0.1264981090290077
2023-02-22,1659.2,1667.62,1591.17,1642.01,5674489.615,ETH,9245679948.95379,3474125,0.0001,59.0,621827764.132736,451146.4942196532,38539060.71746736,1d,-1.036041465766635,-0.0104144573474512,0.1217631066463567
2023-02-23,1642.01,1678.56,1627.64,1649.69,5209103.366,ETH,8615177343.6624,3342766,7.091666666666666e-05,56.0,332847259.9991002,290728.0,26565544.35508433,1d,0.4677194414163255,0.0046662903275055,0.123878570189042
2023-02-24,1649.68,1664.44,1572.0,1607.12,5126530.811,ETH,8303467975.32484,3257215,6.199333333333335e-05,53.0,621827764.132736,451146.4942196532,38539060.71746736,1d,-2.5804848183598184,-0.0261436342014232,0.1121526218801732
2023-02-25,1607.11,1608.34,1556.08,1593.59,2522137.13,ETH,4010474034.10132,1744332,7.686666666666666e-05,52.0,621827764.132736,451146.4942196532,38539060.71746736,1d,-0.841878640051763,-0.0084544245436501,0.1084257700920832
2023-02-26,1593.6,1652.91,1586.35,1640.49,2823827.922,ETH,4564751214.9919,1905728,2.349333333333333e-05,51.0,359556658.1833338,277103.0,24782400.469027933,1d,2.9430405562284045,0.0290056449698042,0.1213444211535336
2023-02-27,1640.51,1664.97,1606.71,1632.6,4195083.677,ETH,6870579195.6605,2647835,8.219333333333332e-05,50.0,621827764.132736,451146.4942196532,38539060.71746736,1d,-0.4809538613463116,-0.0048211416627921,0.119171112904603
2023-02-28,1632.61,1646.99,1595.0,1604.72,3664338.319,ETH,5961137503.73183,2409659,5.248666666666667e-05,53.0,621827764.132736,451146.4942196532,38539060.71746736,1d,-1.7077055004287578,-0.0172245495008134,0.1114915395230841
2023-03-01,1604.73,1670.0,1593.03,1664.46,4455452.375,ETH,7331741626.01347,2929631,6.780666666666666e-05,50.0,363837094.5902782,381932.0,25988722.583811883,1d,3.722767834887075,0.0365514599692697,0.1279469811949614
2023-03-02,1664.47,1677.74,1617.83,1647.29,3990138.366,ETH,6548059757.19698,2583497,9.248666666666666e-05,51.0,621827764.132736,451146.4942196532,38539060.71746736,1d,-1.0315657931100786,-0.0103692330908721,0.1232174878319528
2023-03-03,1647.29,1648.78,1534.85,1568.86,5211938.594,ETH,8180795615.35683,3256332,1.778e-05,50.0,621827764.132736,451146.4942196532,38539060.71746736,1d,-4.761153166716248,-0.0487822724510923,0.1016138673042438
2023-03-04,1568.85,1577.0,1548.0,1566.05,1814800.844,ETH,2838940116.034,1262240,3.579333333333333e-05,50.0,325313166.92777824,306300.0,21944599.480469976,1d,-0.1791109468021301,-0.0017927154224978,0.1008398500444853
2023-03-05,1566.05,1588.08,1552.07,1564.06,2504148.446,ETH,3930326242.67598,1545373,4.589333333333333e-05,47.0,621827764.132736,451146.4942196532,38539060.71746736,1d,-0.1270712940199869,-0.0012715209804854,0.1002917025900655
2023-03-06,1564.06,1583.19,1553.29,1565.17,2751818.445,ETH,4310268929.36937,1727768,5.103e-05,48.0,621827764.132736,451146.4942196532,38539060.71746736,1d,0.0709691444062299,0.0007094397321742,0.1005974531802193
2023-03-07,1565.17,1584.0,1524.0,1561.29,4147930.855,ETH,6464685741.27135,2468263,4.623333333333334e-05,49.0,353136003.5729172,362082.0,23616222.72450257,1d,-0.2478963946408452,-0.0024820416649532,0.0995287033695918
2023-03-08,1561.3,1570.0,1520.0,1531.82,3963442.596,ETH,6153983307.15385,2437977,7.886333333333334e-05,50.0,621827764.132736,451146.4942196532,38539060.71746736,1d,-1.88754171230201,-0.0190558316829322,0.0914111629265014
2023-03-09,1531.81,1545.78,1402.8,1436.42,6580693.11,ETH,9821140426.08169,3481126,6.775333333333333e-05,44.0,621827764.132736,451146.4942196532,38539060.71746736,1d,-6.22788578292488,-0.0643026639719247,0.0651331392322079
2023-03-10,1436.42,1438.17,1367.51,1425.79,9938476.933,ETH,13998824363.90489,4977789,-2.9716666666666663e-05,34.0,291564668.6842239,329334.0,17894803.56988819,1d,-0.7400342518205094,-0.0074278609005921,0.0622050952922672
2023-03-11,1425.8,1478.0,1407.48,1471.03,7155608.693,ETH,10335156488.57957,4150431,5.690000000000001e-06,33.0,621827764.132736,451146.4942196532,38539060.71746736,1d,3.172977787752762,0.0312367896305395,0.0746664977233976
2023-03-12,1471.03,1597.29,1446.65,1579.26,6809861.012,ETH,10289085088.51228,4139321,1.1060000000000004e-05,33.0,621827764.132736,451146.4942196532,38539060.71746736,1d,7.357429828079653,0.0709935471953634,0.1044785575182968
2023-03-13,1579.26,1700.0,1564.18,1673.9,9437876.215,ETH,15324628550.22331,5874928,0.0001,49.0,339899953.08934945,333107.0,23087128.98074996,1d,5.992680116003712,0.0581998502301353,0.1305472384661787
2023-03-14,1673.91,1779.05,1655.0,1699.93,9038833.861,ETH,15496848069.26033,6100882,0.0001,56.0,621827764.132736,451146.4942196532,38539060.71746736,1d,1.55505107832008,0.0154308406173706,0.1377172275307747
2023-03-15,1699.93,1718.34,1611.63,1649.81,7616093.701,ETH,12666499395.59632,5456820,0.0002003133333333,50.0,621827764.132736,451146.4942196532,38539060.71746736,1d,-2.9483566970404773,-0.0299269439769151,0.1239116243068964
2023-03-16,1649.82,1693.0,1632.0,1672.56,4599500.477,ETH,7617308540.09723,3550128,0.0001,52.0,290105692.4456867,295049.0,21513991.934607737,1d,1.3789466665858452,0.0136952570493429,0.1301781341501373
2023-03-17,1672.57,1801.22,1661.57,1789.21,6694758.759,ETH,11584029077.18723,4937836,7.301666666666668e-05,51.0,621827764.132736,451146.4942196532,38539060.71746736,1d,6.974338738221664,0.0674187948347973,0.1623094912144909
2023-03-18,1789.21,1846.15,1745.0,1758.52,5475097.503,ETH,9841499219.83983,4078321,0.0001,64.0,621827764.132736,451146.4942196532,38539060.71746736,1d,-1.7152821636364668,-0.0173016354542667,0.1538559005732135
2023-03-19,1758.52,1841.96,1757.8,1779.99,4626069.971,ETH,8310885359.15003,3339465,0.0001,63.0,320415242.4026988,269131.0,26477878.719646867,1d,1.220913040511351,0.0121352001139184,0.1597698331593401
2023-03-20,1779.98,1803.37,1722.1,1731.71,5373050.445,ETH,9477798166.4006,3921342,9.398e-05,66.0,621827764.132736,451146.4942196532,38539060.71746736,1d,-2.712374788622407,-0.0274983866791026,0.1464710597425635
2023-03-21,1731.71,1836.0,1716.0,1800.14,5619744.412,ETH,10019890870.83099,4147413,6.902333333333334e-05,68.0,621827764.132736,451146.4942196532,38539060.71746736,1d,3.9515854271211737,0.0387550800237801,0.1653201704490677
2023-03-22,1800.13,1819.4,1709.0,1733.61,6034436.316,ETH,10708921360.87074,4700861,3.984333333333333e-05,62.0,344229888.79749393,297575.0,29225710.419680897,1d,-3.695823658159936,-0.0376585000886552,0.1469944166085924
2023-03-23,1733.61,1860.0,1728.5,1813.27,5198586.173,ETH,9324634529.86897,3888063,5.994333333333334e-05,57.0,621827764.132736,451146.4942196532,38539060.71746736,1d,4.595035792363911,0.0449259055525027,0.1689368418443096
2023-03-24,1813.26,1818.17,1720.0,1748.77,4912493.752,ETH,8679521189.99405,4244423,0.0001,61.0,621827764.132736,451146.4942196532,38539060.71746736,1d,-3.557109531399072,-0.0362191614465261,0.1511702534975388
2023-03-25,1748.77,1763.7,1712.02,1741.02,2338463.552,ETH,4073640165.89135,2328183,8.856666666666666e-06,64.0,337646718.49692744,290197.0,25755315.778535493,1d,-0.4431686270921831,-0.0044415353018389,0.1490355083861051
2023-03-26,1741.02,1800.0,1738.29,1772.63,2889759.744,ETH,5109438055.6122,2541762,2.0696666666666664e-05,64.0,621827764.132736,451146.4942196532,38539060.71746736,1d,1.8156023480488503,0.0179931711001019,0.1577425139309334
2023-03-27,1772.63,1779.79,1684.0,1714.35,4306582.468,ETH,7455510896.43108,3461394,3.596666666666667e-06,64.0,621827764.132736,451146.4942196532,38539060.71746736,1d,-3.2877701494389844,-0.0334303194413673,0.141689230692952
2023-03-28,1714.34,1797.19,1700.55,1772.09,4167114.123,ETH,7259377635.49757,3058865,2.8576666666666664e-05,59.0,312032139.85233283,316281.0,23379336.215017386,1d,3.368040365152969,0.0331256409312578,0.1575937704005883
2023-03-29,1772.11,1828.58,1771.66,1791.89,3725356.756,ETH,6711651489.12707,2756300,9.194666666666669e-05,57.0,621827764.132736,451146.4942196532,38539060.71746736,1d,1.11732474084274,0.0111112877792594,0.1630476998465738
2023-03-30,1791.89,1829.88,1760.84,1792.77,4163974.718,ETH,7462948646.57345,2942201,3.689e-05,60.0,621827764.132736,451146.4942196532,38539060.71746736,1d,0.0491101574315422,0.0004909810234041,0.1632900967108398
2023-03-31,1792.76,1848.0,1777.0,1820.81,3958210.583,ETH,7182992018.54653,2809931,8.061666666666667e-05,63.0,328332326.2625294,308386.0,25754269.689730845,1d,1.5640600857890208,0.0155195472626805,0.1710137422494979
2023-04-01,1820.81,1842.8,1805.5,1819.82,1675351.82,ETH,3052725254.36357,1422524,8.768666666666667e-05,61.0,621827764.132736,451146.4942196532,38539060.71746736,1d,-0.0543714061324362,-0.0005438619274149,0.1707410457771987
2023-04-02,1819.83,1824.6,1770.0,1793.56,2192606.026,ETH,3949711148.25586,1750101,4.1693333333333336e-05,63.0,621827764.132736,451146.4942196532,38539060.71746736,1d,-1.442999857128724,-0.0145351235281939,0.163507702986715
2023-04-03,1793.55,1840.0,1761.25,1809.68,4518659.82,ETH,8135938230.19109,3246221,-1.7896666666666664e-05,63.0,305046345.6765345,332870.0,23697637.145516127,1d,0.8987711590356717,0.0089475624968703,0.1679479728184971
2023-04-04,1809.68,1895.0,1800.69,1869.11,4275707.73,ETH,7917928013.22222,3189265,6.532666666666667e-05,62.0,621827764.132736,451146.4942196532,38539060.71746736,1d,3.284006012112628,0.0323123476767701,0.184318024685917
2023-04-05,1869.11,1945.0,1863.69,1907.48,4197070.072,ETH,8002757302.09807,3188196,8.951e-05,62.0,621827764.132736,451146.4942196532,38539060.71746736,1d,2.052848681993047,0.0203206174493784,0.1948870788698797
2023-04-06,1907.49,1908.84,1851.6,1871.33,3037614.773,ETH,5695615572.83125,2416120,3.826333333333333e-05,63.0,375327217.1632722,354019.0,29988656.93568959,1d,-1.8951705915658423,-0.01913359118473,0.1849295258662244
2023-04-07,1871.34,1881.94,1840.0,1862.87,2094298.392,ETH,3892274987.5975,1776477,4.273e-05,64.0,621827764.132736,451146.4942196532,38539060.71746736,1d,-0.4520848808067024,-0.0045310987489949,0.1825992105574852
2023-04-08,1862.88,1878.81,1846.0,1848.02,1433874.915,ETH,2670491237.61519,1249077,2.327e-05,61.0,621827764.132736,451146.4942196532,38539060.71746736,1d,-0.7971570748361301,-0.0080035135881147,0.1785087634729961
2023-04-09,1848.01,1873.7,1820.31,1857.84,2391096.749,ETH,4411928549.86057,1897984,6.6e-06,61.0,347554996.87540287,278404.0,25984841.21278582,1d,0.5313795305245561,0.0052997269106785,0.1812136921174192
2023-04-10,1857.84,1919.12,1845.04,1908.9,3082285.12,ETH,5789773602.66807,2215569,1.506666666666667e-06,62.0,621827764.132736,451146.4942196532,38539060.71746736,1d,2.74835292597857,0.0271126373422886,0.1952782192644908
2023-04-11,1908.91,1938.0,1880.67,1888.89,3135834.566,ETH,5992414574.57517,2319270,6.004e-05,68.0,621827764.132736,451146.4942196532,38539060.71746736,1d,-1.048247681911052,-0.0105378049696013,0.18976644511226
2023-04-12,1888.89,1933.0,1850.38,1916.86,5177985.751,ETH,9820582527.1319,3524224,1.985e-05,65.0,380882188.3566059,338102.0,30739675.95887348,1d,1.4807638348447894,0.0146990756642563,0.1974708090821697
2023-04-13,1916.86,2025.0,1898.01,2011.8,5944851.519,ETH,11737826015.50057,4063215,0.0001,61.0,621827764.132736,451146.4942196532,38539060.71746736,1d,4.952891708314633,0.0483414130987264,0.2236221253246878
2023-04-14,2011.8,2137.64,2009.0,2099.77,6908499.4,ETH,14466877844.1142,5000626,0.0001,68.0,621827764.132736,451146.4942196532,38539060.71746736,1d,4.372701063724027,0.0427979712035822,0.2478535482218261
2023-04-15,2099.77,2113.28,2071.0,2091.2,2619968.921,ETH,5490344951.01392,2390559,0.0001,68.0,376121161.0021483,276185.0,31009798.333244104,1d,-0.4081399391361984,-0.0040897510338627,0.2454929333050536
2023-04-16,2091.2,2146.1,2072.4,2118.09,2905235.978,ETH,6115423203.35783,2641132,0.0001,68.0,621827764.132736,451146.4942196532,38539060.71746736,1d,1.285864575363438,0.0127766753064429,0.2528998102142734
2023-04-17,2118.09,2120.64,2055.5,2074.49,3410289.359,ETH,7103102832.76539,2859924,0.0001,69.0,621827764.132736,451146.4942196532,38539060.71746736,1d,-2.058458328021961,-0.0207993988537561,0.2408901473938204
2023-04-18,2074.49,2126.63,2047.64,2103.29,3542599.96,ETH,7413341871.08492,2774522,0.0001,58.0,395165270.4199787,312522.0,31642501.63757007,1d,1.3882930262377746,0.0137874451135757,0.2488231356788902
2023-04-19,2103.29,2104.61,1921.0,1932.83,5712106.365,ETH,11407976091.09683,4126727,6.328333333333333e-05,63.0,621827764.132736,451146.4942196532,38539060.71746736,1d,-8.104445891912192,-0.084517535293003,0.2018697612666337
2023-04-20,1932.83,1983.22,1905.75,1942.11,4486102.176,ETH,8732216194.09306,3711473,2.9066666666666664e-05,52.0,621827764.132736,451146.4942196532,38539060.71746736,1d,0.4801249980598276,0.0047897607403767,0.2044259463807118
2023-04-21,1942.1,1956.82,1822.01,1848.0,5520829.389,ETH,10453785961.75719,4357957,8.003666666666666e-05,50.0,351118490.9644334,352218.0,26017667.26176897,1d,-4.84576053879543,-0.0496710376819644,0.1785032544533537
2023-04-22,1848.01,1886.5,1839.26,1873.39,2233900.931,ETH,4160733028.8103,2272920,2.584333333333333e-05,53.0,621827764.132736,451146.4942196532,38539060.71746736,1d,1.3739177489177523,0.0136456506708228,0.1854969548893927
2023-04-23,1873.4,1882.11,1833.3,1861.3,2624859.049,ETH,4883738761.28466,2665310,-3.299999999999999e-06,56.0,621827764.132736,451146.4942196532,38539060.71746736,1d,-0.6453541440917365,-0.0064744555681649,0.182166752515556
2023-04-24,1861.3,1891.3,1806.0,1841.19,4637382.676,ETH,8559463422.76587,4745194,5.130333333333333e-05,53.0,341432463.6274834,360173.0,25151563.91860913,1d,-1.0804276580884231,-0.0108630666164455,0.1766274332651133
2023-04-25,1841.19,1877.6,1797.98,1865.4,4166439.286,ETH,7632322493.54573,3976737,7.779e-05,53.0,621827764.132736,451146.4942196532,38539060.71746736,1d,1.314910465514152,0.0130634056049213,0.18329610154225
2023-04-26,1865.4,1964.7,1782.03,1865.02,7328089.271,ETH,13832491013.22545,5679035,4.597666666666667e-05,56.0,621827764.132736,451146.4942196532,38539060.71746736,1d,-0.0203709660126616,-0.0002037304117576,0.1831914301690442
2023-04-27,1865.03,1939.4,1858.55,1907.67,5486808.619,ETH,10425583648.13769,4977700,2.3516666666666665e-05,59.0,314795888.4508713,418912.0,25220465.91221518,1d,2.2868387470375677,0.0226108251937741,0.1949394145564826
2023-04-28,1907.68,1923.63,1873.0,1890.13,3142216.755,ETH,5966985911.23344,3231156,8.389999999999999e-05,64.0,621827764.132736,451146.4942196532,38539060.71746736,1d,-0.9194462354600086,-0.0092369923177552,0.1901080043300894
2023-04-29,1890.13,1917.27,1881.1,1907.01,1593882.469,ETH,3028671705.69795,1843721,5.517e-05,64.0,621827764.132736,451146.4942196532,38539060.71746736,1d,0.8930602656959996,0.0088909606681355,0.194757616908283
2023-04-30,1907.01,1940.0,1863.9,1868.41,2977980.167,ETH,5678023570.39942,2825844,4.7936666666666665e-05,60.0,358383011.4671458,568516.0,28548026.97705134,1d,-2.024111042941568,-0.0204487686385476,0.1841252089984327
2023-05-01,1868.41,1885.56,1805.28,1829.97,3740379.561,ETH,6871929627.84383,3275823,1.85e-06,63.0,621827764.132736,451146.4942196532,38539060.71746736,1d,-2.057364282999985,-0.0207882285281426,0.1735368732457215
